mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
0.34463828802108765,0.9175010919570923,0.2710950970649719,0.9175010919570923,-0.2799946069717407
0.48402976989746094,0.8755902051925659,0.46922171115875244,0.9175010919570923,-0.2799946069717407
0.24915751814842224,0.7905860543251038,0.21778443455696106,0.9175010919570923,-0.2799946069717407
0.43667468428611755,1.0642353296279907,0.45243316888809204,1.0642353296279907,-0.2799946069717407
0.4749927222728729,0.78570556640625,0.5219984650611877,1.0642353296279907,-0.2799946069717407
-0.0014919794630259275,0.9183923602104187,0.46323519945144653,1.0642353296279907,-9.627532958984375
0.4330447316169739,0.7600610256195068,0.5037969946861267,1.0642353296279907,-9.627532958984375
0.4516073167324066,0.8249540328979492,0.4881691336631775,1.0642353296279907,-9.627532958984375
0.45373210310935974,1.203180193901062,0.5033572316169739,1.203180193901062,-9.627532958984375
0.5223565101623535,1.0897361040115356,0.561258852481842,1.203180193901062,-9.627532958984375
0.0680026262998581,0.9000954031944275,0.5163877606391907,1.203180193901062,-10.15425968170166
0.42504939436912537,0.9243680834770203,0.4817968010902405,1.203180193901062,-10.15425968170166
0.451829195022583,0.9889588952064514,0.4480794668197632,1.203180193901062,-10.15425968170166
0.5725564956665039,1.096464991569519,0.6499596238136292,1.203180193901062,-10.15425968170166
0.5280557870864868,0.9659411907196045,0.6129283308982849,1.203180193901062,-10.15425968170166
0.15899381041526794,0.9770419597625732,0.610664963722229,1.203180193901062,-10.15425968170166
0.5025151968002319,1.2679691314697266,0.4821399450302124,1.2679691314697266,-10.15425968170166
-0.36130425333976746,0.8198577165603638,0.6209219694137573,1.2679691314697266,-10.15425968170166
0.5471178293228149,1.0886582136154175,0.5292481184005737,1.2679691314697266,-10.15425968170166
0.440361887216568,0.8919551968574524,0.47236335277557373,1.2679691314697266,-10.15425968170166
0.5468644499778748,1.2085154056549072,0.631115198135376,1.2679691314697266,-10.15425968170166
0.5685214400291443,0.8922279477119446,0.6355245113372803,1.2679691314697266,-10.15425968170166
0.6209152936935425,1.0086381435394287,0.6213774085044861,1.2679691314697266,-10.15425968170166
0.36773693561553955,1.0458378791809082,0.3454110026359558,1.2679691314697266,-10.15425968170166
0.5366674661636353,0.9967379570007324,0.5715563297271729,1.2679691314697266,-10.15425968170166
0.6312279105186462,0.9426290988922119,0.6712083220481873,1.2679691314697266,-10.15425968170166
0.5565021634101868,1.0469838380813599,0.5427166819572449,1.2679691314697266,-10.15425968170166
0.5590710639953613,1.0555347204208374,0.6629462838172913,1.2679691314697266,-10.15425968170166
0.7003528475761414,1.0607444047927856,0.7165989279747009,1.2679691314697266,-10.15425968170166
0.712946355342865,1.6202501058578491,0.756018877029419,1.6202501058578491,-10.15425968170166
0.7638594508171082,1.1837307214736938,0.771057665348053,1.6202501058578491,-10.15425968170166
0.657315731048584,1.0205566883087158,0.6065730452537537,1.6202501058578491,-10.15425968170166
0.7375679016113281,1.2600014209747314,0.7676356434822083,1.6202501058578491,-10.15425968170166
-0.30962857604026794,1.0735607147216797,0.5208336114883423,1.6202501058578491,-10.15425968170166
0.5830078721046448,1.1150919198989868,0.6371265053749084,1.6202501058578491,-10.15425968170166
0.5465928912162781,0.9432269334793091,0.6127921938896179,1.6202501058578491,-10.15425968170166
0.6107671856880188,1.008284330368042,0.6645026803016663,1.6202501058578491,-10.15425968170166
0.6204027533531189,1.091781735420227,0.6775599122047424,1.6202501058578491,-10.15425968170166
0.5808664560317993,1.2174397706985474,0.633293628692627,1.6202501058578491,-10.15425968170166
0.7555902600288391,1.3718280792236328,0.7216131091117859,1.6202501058578491,-10.15425968170166
0.7482408285140991,1.158660650253296,0.7801371812820435,1.6202501058578491,-10.15425968170166
0.5659578442573547,1.2968169450759888,0.5582223534584045,1.6202501058578491,-10.15425968170166
0.7079448699951172,1.2477203607559204,0.76510089635849,1.6202501058578491,-10.15425968170166
0.5807976126670837,1.0803899765014648,0.5391702651977539,1.6202501058578491,-10.15425968170166
0.5654916167259216,1.0684659481048584,0.6744082570075989,1.6202501058578491,-10.15425968170166
0.8009361624717712,1.178991436958313,0.8170371651649475,1.6202501058578491,-10.15425968170166
0.6175878643989563,1.0544078350067139,0.6466006636619568,1.6202501058578491,-10.15425968170166
0.5179867148399353,1.0594011545181274,0.5356495976448059,1.6202501058578491,-10.15425968170166
0.7063838243484497,1.109538197517395,0.7669010758399963,1.6202501058578491,-10.15425968170166
0.6522774696350098,1.179650068283081,0.7033820152282715,1.6202501058578491,-10.15425968170166
0.7333770394325256,1.128105640411377,0.7310625910758972,1.6202501058578491,-10.15425968170166
0.7709087133407593,1.457737684249878,0.8477977514266968,1.6202501058578491,-10.15425968170166
0.7352229356765747,1.066219687461853,0.8058521151542664,1.6202501058578491,-10.15425968170166
0.848240077495575,1.3388330936431885,0.7905421257019043,1.6202501058578491,-10.15425968170166
0.8198484182357788,1.1745740175247192,0.7845690846443176,1.6202501058578491,-10.15425968170166
0.7572083473205566,1.167001485824585,0.7546482086181641,1.6202501058578491,-10.15425968170166
0.7403030395507812,1.2665753364562988,0.8071246147155762,1.6202501058578491,-10.15425968170166
0.6325851678848267,1.0458035469055176,0.6743908524513245,1.6202501058578491,-10.15425968170166
0.7471247315406799,1.101052165031433,0.8139264583587646,1.6202501058578491,-10.15425968170166
0.31986820697784424,1.1947312355041504,0.80389803647995,1.6202501058578491,-10.15425968170166
0.7834712266921997,1.4395192861557007,0.8515694737434387,1.6202501058578491,-10.15425968170166
0.32065439224243164,1.3407596349716187,0.8359156250953674,1.6202501058578491,-10.15425968170166
0.7766056656837463,1.2334150075912476,0.8632369041442871,1.6202501058578491,-10.15425968170166
0.6584342122077942,1.3976303339004517,0.8486155867576599,1.6202501058578491,-10.15425968170166
0.8025122284889221,1.247892141342163,0.8238758444786072,1.6202501058578491,-10.15425968170166
0.6712217926979065,1.213063359260559,0.7128956913948059,1.6202501058578491,-10.15425968170166
0.8065775036811829,1.3181278705596924,0.7663574814796448,1.6202501058578491,-10.15425968170166
0.6870717406272888,1.1182385683059692,0.8037183880805969,1.6202501058578491,-10.15425968170166
0.8208745718002319,1.5546320676803589,0.880303680896759,1.6202501058578491,-10.15425968170166
0.8785792589187622,1.5033544301986694,0.8720860481262207,1.6202501058578491,-10.15425968170166
0.8793962001800537,1.2841496467590332,0.9408019781112671,1.6202501058578491,-10.15425968170166
0.8471513986587524,1.2834641933441162,0.8994714021682739,1.6202501058578491,-10.15425968170166
0.8099481463432312,1.5782887935638428,0.9855780601501465,1.6202501058578491,-10.15425968170166
0.6984619498252869,1.5377777814865112,0.8109803795814514,1.6202501058578491,-10.15425968170166
0.8467586636543274,1.3305882215499878,0.8794800639152527,1.6202501058578491,-10.15425968170166
0.9010772705078125,1.3468937873840332,0.881316065788269,1.6202501058578491,-10.15425968170166
0.9496585726737976,1.442738652229309,0.9815598130226135,1.6202501058578491,-10.15425968170166
0.7644344568252563,1.349510908126831,0.7410749793052673,1.6202501058578491,-10.15425968170166
0.923134982585907,1.4341709613800049,1.024692416191101,1.6202501058578491,-10.15425968170166
0.8341649770736694,1.5105639696121216,0.9130524396896362,1.6202501058578491,-10.15425968170166
0.9046417474746704,1.4967230558395386,0.8949534296989441,1.6202501058578491,-10.15425968170166
0.8398696184158325,1.336904764175415,0.907685399055481,1.6202501058578491,-10.15425968170166
0.7722539305686951,1.1393810510635376,0.8663575649261475,1.6202501058578491,-10.15425968170166
0.9890272617340088,1.45163893699646,0.9891323447227478,1.6202501058578491,-10.15425968170166
0.7846622467041016,1.497220516204834,0.8322831392288208,1.6202501058578491,-10.15425968170166
0.9449443221092224,1.3863756656646729,0.9774859547615051,1.6202501058578491,-10.15425968170166
0.9073696732521057,1.4146220684051514,0.949998676776886,1.6202501058578491,-10.15425968170166
0.9734047651290894,1.3311944007873535,1.0162453651428223,1.6202501058578491,-10.15425968170166
0.7847500443458557,1.4352023601531982,0.8487494587898254,1.6202501058578491,-10.15425968170166
0.8622679710388184,1.4416941404342651,0.8020249009132385,1.6202501058578491,-10.15425968170166
1.0091044902801514,1.6924245357513428,1.0197834968566895,1.6924245357513428,-10.15425968170166
0.9484117031097412,1.4975554943084717,0.9720942974090576,1.6924245357513428,-10.15425968170166
0.8697628378868103,1.8038522005081177,0.8746695518493652,1.8038522005081177,-10.15425968170166
0.9742715954780579,1.7022638320922852,1.0110135078430176,1.8038522005081177,-10.15425968170166
0.8889939785003662,1.226595163345337,0.9848054647445679,1.8038522005081177,-10.15425968170166
0.9296231269836426,1.5899200439453125,0.8451383113861084,1.8038522005081177,-10.15425968170166
0.9307765364646912,1.6700987815856934,0.8872343301773071,1.8038522005081177,-10.15425968170166
0.8257930874824524,1.3218696117401123,0.8784383535385132,1.8038522005081177,-10.15425968170166
1.0480897426605225,1.6150150299072266,1.0791195631027222,1.8038522005081177,-10.15425968170166
0.9179732203483582,1.3586381673812866,0.9691165089607239,1.8038522005081177,-10.15425968170166
0.9143807888031006,1.570008635520935,0.9206749796867371,1.8038522005081177,-10.15425968170166
0.9278481602668762,1.673161506652832,0.9132862091064453,1.8038522005081177,-10.15425968170166
0.8676325678825378,1.733085036277771,0.8139713406562805,1.8038522005081177,-10.15425968170166
0.9792319536209106,1.6984565258026123,0.9727030992507935,1.8038522005081177,-10.15425968170166
0.9206733107566833,1.6743853092193604,0.8564903736114502,1.8038522005081177,-10.15425968170166
0.9132121801376343,1.5837210416793823,0.9151683449745178,1.8038522005081177,-10.15425968170166
0.923328161239624,1.510323405265808,0.9391312599182129,1.8038522005081177,-10.15425968170166
0.865959644317627,1.387852430343628,0.8117650747299194,1.8038522005081177,-10.15425968170166
0.9338332414627075,1.5902737379074097,0.9001696109771729,1.8038522005081177,-10.15425968170166
1.0244550704956055,1.346509575843811,1.0320994853973389,1.8038522005081177,-10.15425968170166
0.9053317904472351,1.6914695501327515,0.8071060180664062,1.8038522005081177,-10.15425968170166
1.0679672956466675,1.7203422784805298,1.0201717615127563,1.8038522005081177,-10.15425968170166
1.1235016584396362,1.6538363695144653,1.034311056137085,1.8038522005081177,-10.15425968170166
1.020472764968872,1.7858339548110962,0.9571282863616943,1.8038522005081177,-10.15425968170166
1.092111349105835,1.5833280086517334,1.1199631690979004,1.8038522005081177,-10.15425968170166
1.1418638229370117,1.6468294858932495,1.1154100894927979,1.8038522005081177,-10.15425968170166
0.7982326149940491,1.2284866571426392,0.7127516865730286,1.8038522005081177,-10.15425968170166
0.904075026512146,1.6843382120132446,0.9811002612113953,1.8038522005081177,-10.15425968170166
0.9886189103126526,1.4189763069152832,0.9579784870147705,1.8038522005081177,-10.15425968170166
0.901243269443512,1.5888006687164307,0.794389009475708,1.8038522005081177,-10.15425968170166
0.8877075910568237,1.6004741191864014,0.886570155620575,1.8038522005081177,-10.15425968170166
1.1783466339111328,1.7613493204116821,1.1963531970977783,1.8038522005081177,-10.15425968170166
0.871613621711731,1.580862045288086,0.9250686168670654,1.8038522005081177,-10.15425968170166
1.021355390548706,1.66926109790802,1.0185773372650146,1.8038522005081177,-10.15425968170166
0.9551292061805725,1.6181107759475708,0.9502303600311279,1.8038522005081177,-10.15425968170166
1.000819444656372,1.722617268562317,0.9807521104812622,1.8038522005081177,-10.15425968170166
1.1332639455795288,1.5707961320877075,1.1132463216781616,1.8038522005081177,-10.15425968170166
1.0813219547271729,1.5991872549057007,1.0776987075805664,1.8038522005081177,-10.15425968170166
1.0328221321105957,1.5603355169296265,1.0080701112747192,1.8038522005081177,-10.15425968170166
0.8087338209152222,1.745241403579712,0.7613326907157898,1.8038522005081177,-10.15425968170166
0.9908462762832642,1.6521196365356445,0.9396050572395325,1.8038522005081177,-10.15425968170166
1.0053709745407104,1.5624871253967285,1.0037246942520142,1.8038522005081177,-10.15425968170166
0.9443346858024597,1.359354019165039,1.0330599546432495,1.8038522005081177,-10.15425968170166
1.039815902709961,1.6001825332641602,0.9384443163871765,1.8038522005081177,-10.15425968170166
0.9623438715934753,1.6193797588348389,1.034450888633728,1.8038522005081177,-10.15425968170166
0.93705153465271,1.8067727088928223,0.8396942019462585,1.8067727088928223,-10.15425968170166
1.0496113300323486,1.5728297233581543,1.175742268562317,1.8067727088928223,-10.15425968170166
0.9605573415756226,1.6186493635177612,1.0123156309127808,1.8067727088928223,-10.15425968170166
1.0279440879821777,1.7034664154052734,1.060798168182373,1.8067727088928223,-10.15425968170166
0.9098106622695923,1.6278867721557617,1.0119154453277588,1.8067727088928223,-10.15425968170166
0.8751307129859924,1.7412935495376587,0.8779278993606567,1.8067727088928223,-10.15425968170166
0.926398754119873,1.6327672004699707,0.9977743625640869,1.8067727088928223,-10.15425968170166
0.8682286739349365,1.712807297706604,1.0023696422576904,1.8067727088928223,-10.15425968170166
0.9842665195465088,1.7438431978225708,0.9806632995605469,1.8067727088928223,-10.15425968170166
1.094364881515503,1.8413026332855225,1.0544770956039429,1.8413026332855225,-10.15425968170166
0.994646430015564,1.6880420446395874,1.0085179805755615,1.8413026332855225,-10.15425968170166
0.8920797109603882,1.7663500308990479,1.0344126224517822,1.8413026332855225,-10.15425968170166
1.0274757146835327,1.7933387756347656,1.0631498098373413,1.8413026332855225,-10.15425968170166
1.0281040668487549,1.7561472654342651,0.9828845262527466,1.8413026332855225,-10.15425968170166
0.8927255868911743,1.6306097507476807,0.9143370389938354,1.8413026332855225,-10.15425968170166
