iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-0.9945715069770813,-0.4520593285560608,-0.9632664918899536,-0.4520593285560608,-1.4091840982437134
2,-0.8406561017036438,-0.47728997468948364,-0.786778450012207,-0.4520593285560608,-1.4091840982437134
3,-0.9708275198936462,-0.6854084730148315,-0.9914546608924866,-0.4520593285560608,-1.4091840982437134
4,-0.9494892358779907,-0.5020774602890015,-0.9330007433891296,-0.4520593285560608,-1.4091840982437134
5,-0.8616350293159485,-0.4808182716369629,-0.8768166899681091,-0.4520593285560608,-1.4091840982437134
6,-0.8470323085784912,-0.5055010318756104,-0.8149732351303101,-0.4520593285560608,-1.4091840982437134
7,-0.7935810685157776,-0.46724680066108704,-0.7828949093818665,-0.4520593285560608,-1.4091840982437134
8,-0.812319815158844,-0.5305471420288086,-0.7881948351860046,-0.4520593285560608,-1.4091840982437134
9,-0.8145906329154968,-0.5428407192230225,-0.736316978931427,-0.4520593285560608,-1.4091840982437134
10,-0.7842302918434143,-0.5790425539016724,-0.7486485242843628,-0.4520593285560608,-1.4091840982437134
11,-0.7851648330688477,-0.5187883377075195,-0.7263262867927551,-0.4520593285560608,-1.8455018997192383
12,-0.7547893524169922,-0.5009757876396179,-0.7283040285110474,-0.4520593285560608,-1.8455018997192383
13,-0.7880477905273438,-0.5225370526313782,-0.7259197235107422,-0.4520593285560608,-1.8455018997192383
14,-0.792436420917511,-0.4984416365623474,-0.7491445541381836,-0.4520593285560608,-1.8455018997192383
15,-0.8336951732635498,-0.49417644739151,-0.7759337425231934,-0.4520593285560608,-1.8472907543182373
16,-0.6943604946136475,-0.48804134130477905,-0.6469733119010925,-0.4520593285560608,-1.8472907543182373
17,-0.7883394360542297,-0.6117671728134155,-0.7342507243156433,-0.4520593285560608,-1.8472907543182373
18,-0.7017323970794678,-0.530067503452301,-0.6415862441062927,-0.4520593285560608,-1.8472907543182373
19,-0.6945569515228271,-0.49395138025283813,-0.6454219222068787,-0.4520593285560608,-1.8472907543182373
20,-0.7194292545318604,-0.5308684706687927,-0.6769882440567017,-0.4520593285560608,-1.8472907543182373
