iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-0.6200219392776489,-0.4026305377483368,-0.5651951432228088,-0.4026305377483368,-0.9116855263710022
2,-0.5195907950401306,-0.19684861600399017,-0.5383753180503845,-0.19684861600399017,-0.9116855263710022
3,-0.5875608921051025,-0.3171001374721527,-0.5487193465232849,-0.19684861600399017,-1.050529956817627
4,-0.584524393081665,-0.3113449811935425,-0.5986309051513672,-0.19684861600399017,-1.050529956817627
5,-0.509860634803772,0.07556921988725662,-0.5280266404151917,0.07556921988725662,-1.050529956817627
6,-0.597733736038208,-0.20014286041259766,-0.5680744647979736,0.07556921988725662,-1.0667037963867188
7,-0.5131555199623108,-0.0748019739985466,-0.5298642516136169,0.07556921988725662,-1.0667037963867188
8,-0.5773654580116272,-0.29366886615753174,-0.5645521283149719,0.07556921988725662,-1.0667037963867188
9,-0.5197939872741699,-0.233079731464386,-0.5304989218711853,0.07556921988725662,-1.0667037963867188
10,-0.48125413060188293,-0.23902937769889832,-0.43636879324913025,0.07556921988725662,-1.1060588359832764
11,-0.44877341389656067,-0.08269645273685455,-0.4425906240940094,0.07556921988725662,-1.1060588359832764
12,-0.5001909732818604,-0.23606456816196442,-0.492859810590744,0.07556921988725662,-1.113911747932434
13,-0.5799002051353455,-0.3179803192615509,-0.6033118367195129,0.07556921988725662,-1.113911747932434
14,-0.6073369979858398,-0.3147739768028259,-0.6254507303237915,0.07556921988725662,-1.113911747932434
15,-0.5469587445259094,-0.3019775450229645,-0.44817909598350525,0.07556921988725662,-1.13336980342865
16,-0.4513480067253113,-0.219146266579628,-0.3990696668624878,0.07556921988725662,-1.13336980342865
17,-0.5153099298477173,-0.23409593105316162,-0.4983302056789398,0.07556921988725662,-1.13336980342865
18,-0.4802633225917816,-0.2774750590324402,-0.5087777972221375,0.07556921988725662,-1.13336980342865
19,-0.5391551852226257,-0.024745440110564232,-0.5611581802368164,0.07556921988725662,-1.13336980342865
20,-0.4833514094352722,-0.02393297106027603,-0.3848045766353607,0.07556921988725662,-1.13336980342865
