iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-0.8162972927093506,-0.6181593537330627,-0.7882049083709717,-0.6181593537330627,-1.182248830795288
2,-0.9981281757354736,-0.7352043986320496,-0.976029634475708,-0.6181593537330627,-1.3307181596755981
3,-0.9906920790672302,-0.7317864894866943,-0.9684763550758362,-0.6181593537330627,-1.3478211164474487
4,-0.853668212890625,-0.5430614352226257,-0.8138164281845093,-0.5430614352226257,-1.3478211164474487
5,-0.9367914199829102,-0.6835134029388428,-0.8827171921730042,-0.5430614352226257,-1.4169856309890747
6,-0.9124522805213928,-0.646766722202301,-0.8454413414001465,-0.5430614352226257,-1.4169856309890747
7,-0.8752124309539795,-0.6527326107025146,-0.8315321803092957,-0.5430614352226257,-1.4169856309890747
8,-0.9849445223808289,-0.6506949067115784,-1.0605714321136475,-0.5430614352226257,-1.4169856309890747
9,-0.8725696802139282,-0.4480355679988861,-0.7798755168914795,-0.4480355679988861,-1.4169856309890747
10,-0.9451318383216858,-0.498129665851593,-0.8999243378639221,-0.4480355679988861,-1.4169856309890747
11,-0.9446779489517212,-0.5809370875358582,-0.9638329744338989,-0.4480355679988861,-1.4169856309890747
12,-0.9407835602760315,-0.6951121687889099,-0.937839150428772,-0.4480355679988861,-1.4169856309890747
13,-0.8888561725616455,-0.6316346526145935,-0.780236005783081,-0.4480355679988861,-1.4169856309890747
14,-0.8924127221107483,-0.6550331711769104,-0.81064772605896,-0.4480355679988861,-1.4169856309890747
15,-1.011475920677185,-0.7324281334877014,-1.0937844514846802,-0.4480355679988861,-1.4169856309890747
16,-0.9419143795967102,-0.46268466114997864,-1.0357024669647217,-0.4480355679988861,-1.4169856309890747
17,-0.9464601874351501,-0.6190696358680725,-0.8822659254074097,-0.4480355679988861,-1.6493405103683472
18,-0.8194820284843445,-0.3238552510738373,-0.7637843489646912,-0.3238552510738373,-1.6493405103683472
19,-0.9249677658081055,-0.5791841745376587,-0.9682143926620483,-0.3238552510738373,-1.6493405103683472
20,-0.8076801300048828,-0.5481258034706116,-0.778331995010376,-0.3238552510738373,-1.6493405103683472
