iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-0.6643489003181458,-0.3604029417037964,-0.6496568918228149,-0.3604029417037964,-1.3340381383895874
2,-0.5211584568023682,-0.23009157180786133,-0.5347854495048523,-0.23009157180786133,-1.3340381383895874
3,-0.5759837627410889,-0.20461757481098175,-0.6005611419677734,-0.20461757481098175,-1.3340381383895874
4,-0.5600154399871826,-0.20476412773132324,-0.5339248180389404,-0.20461757481098175,-1.3340381383895874
5,-0.6109325885772705,-0.27478504180908203,-0.5959009528160095,-0.20461757481098175,-1.3340381383895874
6,-0.47796735167503357,-0.14854465425014496,-0.48588114976882935,-0.14854465425014496,-1.3340381383895874
7,-0.49212637543678284,-0.2212022840976715,-0.479966402053833,-0.14854465425014496,-1.3340381383895874
8,-0.4542503356933594,-0.29781773686408997,-0.42881709337234497,-0.14854465425014496,-1.3340381383895874
9,-0.572735071182251,-0.3237036466598511,-0.556851863861084,-0.14854465425014496,-1.3340381383895874
10,-0.4605095088481903,-0.14784134924411774,-0.4768596887588501,-0.14784134924411774,-1.3340381383895874
11,-0.4455016851425171,0.02103319764137268,-0.38198861479759216,0.02103319764137268,-1.391403317451477
12,-0.43155133724212646,-0.04631751775741577,-0.3903748393058777,0.02103319764137268,-1.391403317451477
13,-0.45685335993766785,-0.01728806085884571,-0.36167314648628235,0.02103319764137268,-1.6043891906738281
14,-0.48259544372558594,-0.1554320603609085,-0.38822200894355774,0.02103319764137268,-1.6043891906738281
15,-0.41137686371803284,-0.008244341239333153,-0.3922283351421356,0.02103319764137268,-1.6043891906738281
16,-0.42963603138923645,-0.0307048037648201,-0.3931204676628113,0.02103319764137268,-1.6043891906738281
17,-0.41430041193962097,-0.2550705373287201,-0.3878768980503082,0.02103319764137268,-1.6043891906738281
18,-0.39653146266937256,-0.15169931948184967,-0.39202773571014404,0.02103319764137268,-1.6043891906738281
19,-0.3706608712673187,-0.15050804615020752,-0.3773793578147888,0.02103319764137268,-1.6043891906738281
20,-0.4494727849960327,-0.13197357952594757,-0.40333640575408936,0.02103319764137268,-1.6043891906738281
