iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-0.5403460264205933,-0.2339356243610382,-0.5719555020332336,-0.2339356243610382,-0.7929120063781738
2,-0.5964347720146179,-0.27500614523887634,-0.6019777059555054,-0.2339356243610382,-0.9503898024559021
3,-0.603144645690918,-0.28443747758865356,-0.6181308627128601,-0.2339356243610382,-0.9503898024559021
4,-0.547361433506012,-0.21764080226421356,-0.5666580200195312,-0.21764080226421356,-1.0071533918380737
5,-0.5501526594161987,-0.29188117384910583,-0.513069748878479,-0.21764080226421356,-1.0071533918380737
6,-0.5184895992279053,-0.30161264538764954,-0.5239637494087219,-0.21764080226421356,-1.0071533918380737
7,-0.49199178814888,-0.23243457078933716,-0.5428173542022705,-0.21764080226421356,-1.0071533918380737
8,-0.516402006149292,-0.10896352678537369,-0.5336076617240906,-0.10896352678537369,-1.0071533918380737
9,-0.5449022650718689,-0.2646713852882385,-0.5686610341072083,-0.10896352678537369,-1.0071533918380737
10,-0.46479329466819763,-0.2914973497390747,-0.4666358232498169,-0.10896352678537369,-1.0071533918380737
11,-0.5194584131240845,-0.2686508297920227,-0.5423237681388855,-0.10896352678537369,-1.0071533918380737
12,-0.46766939759254456,-0.2774350643157959,-0.512524425983429,-0.10896352678537369,-1.0071533918380737
13,-0.5333386063575745,-0.26143112778663635,-0.5058637261390686,-0.10896352678537369,-1.1454782485961914
14,-0.46072760224342346,-0.27625933289527893,-0.3729972839355469,-0.10896352678537369,-1.1454782485961914
15,-0.44209861755371094,-0.09994760900735855,-0.4021245837211609,-0.09994760900735855,-1.1454782485961914
16,-0.4776742160320282,-0.11613298952579498,-0.4774371385574341,-0.09994760900735855,-1.1454782485961914
17,-0.46922406554222107,-0.18648231029510498,-0.4145372807979584,-0.09994760900735855,-1.417380690574646
18,-0.45004960894584656,0.12522588670253754,-0.42040950059890747,0.12522588670253754,-1.417380690574646
19,-0.48325392603874207,-0.283636212348938,-0.4186350107192993,0.12522588670253754,-1.417380690574646
20,-0.48001858592033386,-0.2513018250465393,-0.3968057334423065,0.12522588670253754,-1.417380690574646
