iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.0597354173660278,-0.806246817111969,-0.9847973585128784,-0.806246817111969,-1.493632435798645
2,-1.003073811531067,-0.871849536895752,-0.9511014819145203,-0.806246817111969,-1.493632435798645
3,-1.079055905342102,-0.8793385624885559,-0.9737374782562256,-0.806246817111969,-1.493632435798645
4,-1.0607469081878662,-0.8636800050735474,-1.0056092739105225,-0.806246817111969,-1.493632435798645
5,-0.9931467175483704,-0.7711198329925537,-0.9659827351570129,-0.7711198329925537,-1.493632435798645
6,-1.032153606414795,-0.8943626284599304,-0.9995334148406982,-0.7711198329925537,-1.493632435798645
7,-1.0568674802780151,-0.8426224589347839,-0.9957081079483032,-0.7711198329925537,-1.493632435798645
8,-1.0339263677597046,-0.8048044443130493,-1.0141092538833618,-0.7711198329925537,-1.499594807624817
9,-1.1253128051757812,-0.868699848651886,-1.0592474937438965,-0.7711198329925537,-1.499594807624817
10,-1.1264744997024536,-0.7674872875213623,-1.1843100786209106,-0.7674872875213623,-1.5037462711334229
11,-1.0345897674560547,-0.8067442178726196,-1.0108766555786133,-0.7674872875213623,-1.5037462711334229
12,-1.0937142372131348,-0.8297500610351562,-1.0482943058013916,-0.7674872875213623,-1.5257081985473633
13,-1.163162350654602,-0.9018570780754089,-1.1871106624603271,-0.7674872875213623,-1.527198314666748
14,-1.115148663520813,-0.681276798248291,-1.1575876474380493,-0.681276798248291,-1.5451135635375977
15,-1.08701753616333,-0.8341959118843079,-1.0188689231872559,-0.681276798248291,-1.5494145154953003
16,-1.1199579238891602,-0.8822517395019531,-1.079717993736267,-0.681276798248291,-1.5494145154953003
17,-1.1330493688583374,-0.8360551595687866,-1.110139012336731,-0.681276798248291,-1.5494145154953003
18,-1.1091631650924683,-0.8924739956855774,-1.1022833585739136,-0.681276798248291,-1.5494145154953003
19,-1.048710823059082,-0.8081128001213074,-1.0298347473144531,-0.681276798248291,-1.5494145154953003
20,-1.1128777265548706,-0.9121361970901489,-1.102990746498108,-0.681276798248291,-1.5494145154953003
