iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-0.9182851314544678,-0.24780087172985077,-0.8505510091781616,-0.24780087172985077,-1.408280611038208
2,-0.8675275444984436,-0.41437995433807373,-0.8769692778587341,-0.24780087172985077,-1.408280611038208
3,-0.7804591655731201,-0.37016648054122925,-0.7388576865196228,-0.24780087172985077,-1.408280611038208
4,-0.8596779108047485,-0.44534966349601746,-0.8143799901008606,-0.24780087172985077,-1.408280611038208
5,-0.8898254632949829,-0.5404980182647705,-0.829104483127594,-0.24780087172985077,-1.408280611038208
6,-0.865038275718689,-0.3732964098453522,-0.816273033618927,-0.24780087172985077,-1.408280611038208
7,-0.7810413241386414,-0.4446771740913391,-0.7266004681587219,-0.24780087172985077,-1.408280611038208
8,-0.8070216774940491,-0.387800395488739,-0.834912896156311,-0.24780087172985077,-1.408280611038208
9,-0.7669963836669922,-0.4571545124053955,-0.7775526642799377,-0.24780087172985077,-1.408280611038208
10,-0.7262987494468689,-0.3992708921432495,-0.7248737812042236,-0.24780087172985077,-1.408280611038208
11,-0.7539797425270081,-0.4321364164352417,-0.7578492164611816,-0.24780087172985077,-1.408280611038208
12,-0.6864017844200134,-0.372615247964859,-0.6985896825790405,-0.24780087172985077,-1.408280611038208
13,-0.6835713982582092,-0.3591151535511017,-0.6894726157188416,-0.24780087172985077,-1.408280611038208
14,-0.6202627420425415,-0.42304348945617676,-0.6170827746391296,-0.24780087172985077,-1.408280611038208
15,-0.7119535207748413,-0.42563214898109436,-0.7239657640457153,-0.24780087172985077,-1.408280611038208
16,-0.6676350235939026,-0.3951408267021179,-0.6301838755607605,-0.24780087172985077,-1.408280611038208
17,-0.592685341835022,-0.3381046652793884,-0.6132277846336365,-0.24780087172985077,-1.408280611038208
18,-0.6849611401557922,-0.4218493103981018,-0.659612238407135,-0.24780087172985077,-1.408280611038208
19,-0.6710516214370728,-0.39668601751327515,-0.6062092781066895,-0.24780087172985077,-1.7566665410995483
20,-0.6251760721206665,-0.41026780009269714,-0.6313591599464417,-0.24780087172985077,-1.7566665410995483
