iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.0251346826553345,-0.746816873550415,-1.0507582426071167,-0.746816873550415,-1.4588133096694946
2,-0.9847986698150635,-0.6129661202430725,-1.0258631706237793,-0.6129661202430725,-1.4588133096694946
3,-0.9012653231620789,-0.5419930219650269,-0.9538387060165405,-0.5419930219650269,-1.4588133096694946
4,-0.9887859225273132,-0.47801142930984497,-1.0292948484420776,-0.47801142930984497,-1.4588133096694946
5,-0.968597948551178,-0.6075273156166077,-1.0178316831588745,-0.47801142930984497,-1.4588133096694946
6,-0.9147929549217224,-0.5055897831916809,-0.9357189536094666,-0.47801142930984497,-1.4588133096694946
7,-0.8627491593360901,-0.4812103509902954,-0.7803480625152588,-0.47801142930984497,-1.4588133096694946
8,-0.9085751175880432,-0.46715742349624634,-0.8676110506057739,-0.46715742349624634,-1.4588133096694946
9,-0.8323325514793396,-0.477966845035553,-0.7934820652008057,-0.46715742349624634,-1.4588133096694946
10,-0.8161861896514893,-0.5563868284225464,-0.7356082201004028,-0.46715742349624634,-1.4588133096694946
11,-0.8511669039726257,-0.5996970534324646,-0.845626950263977,-0.46715742349624634,-1.4588133096694946
12,-0.7429240942001343,-0.4902728199958801,-0.7209303975105286,-0.46715742349624634,-1.4588133096694946
13,-0.8102136850357056,-0.4743975102901459,-0.7356300354003906,-0.46715742349624634,-1.4588133096694946
14,-0.8101247549057007,-0.5770304799079895,-0.7587315440177917,-0.46715742349624634,-1.4588133096694946
15,-0.7211260795593262,-0.4866858720779419,-0.7291349172592163,-0.46715742349624634,-1.4588133096694946
16,-0.7476545572280884,-0.48398342728614807,-0.735792875289917,-0.46715742349624634,-1.4588133096694946
17,-0.7201504111289978,-0.45746561884880066,-0.7319828271865845,-0.45746561884880066,-1.4588133096694946
18,-0.7723003625869751,-0.5108447074890137,-0.791695773601532,-0.45746561884880066,-1.4588133096694946
19,-0.7941471338272095,-0.4996051788330078,-0.7537729144096375,-0.45746561884880066,-1.4588133096694946
20,-0.8018940091133118,-0.48812660574913025,-0.7752445340156555,-0.45746561884880066,-1.4588133096694946
