iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.5395770072937012,-1.268254041671753,-1.5263972282409668,-1.268254041671753,-1.8086777925491333
2,-1.5114421844482422,-1.3009029626846313,-1.4941234588623047,-1.268254041671753,-1.880863070487976
3,-1.5228323936462402,-1.230464220046997,-1.49161958694458,-1.230464220046997,-2.210798501968384
4,-1.4903737306594849,-1.252150058746338,-1.4791814088821411,-1.230464220046997,-2.210798501968384
5,-1.4355707168579102,-1.1304819583892822,-1.469596028327942,-1.1304819583892822,-2.210798501968384
6,-1.453965425491333,-1.0112690925598145,-1.4839104413986206,-1.0112690925598145,-2.210798501968384
7,-1.4700171947479248,-1.1503970623016357,-1.4482852220535278,-1.0112690925598145,-2.210798501968384
8,-1.459729790687561,-1.2200665473937988,-1.4715510606765747,-1.0112690925598145,-2.210798501968384
9,-1.4716846942901611,-1.1881252527236938,-1.4556784629821777,-1.0112690925598145,-2.210798501968384
10,-1.4489800930023193,-1.0058271884918213,-1.4759018421173096,-1.0058271884918213,-2.210798501968384
11,-1.439468502998352,-1.010250449180603,-1.47540283203125,-1.0058271884918213,-2.210798501968384
12,-1.4577580690383911,-1.0711314678192139,-1.4814120531082153,-1.0058271884918213,-2.210798501968384
13,-1.4322491884231567,-1.2143030166625977,-1.4143368005752563,-1.0058271884918213,-2.210798501968384
14,-1.3698862791061401,-0.9503440260887146,-1.3746566772460938,-0.9503440260887146,-2.210798501968384
15,-1.4216856956481934,-0.997229814529419,-1.468177318572998,-0.9503440260887146,-2.210798501968384
16,-1.444933295249939,-1.0135679244995117,-1.4897960424423218,-0.9503440260887146,-2.210798501968384
17,-1.3783636093139648,-0.9749882817268372,-1.4400984048843384,-0.9503440260887146,-2.210798501968384
18,-1.30226469039917,-0.9995028376579285,-1.3810880184173584,-0.9503440260887146,-2.210798501968384
19,-1.3064250946044922,-0.956329345703125,-1.2959315776824951,-0.9503440260887146,-2.210798501968384
20,-1.0832992792129517,-0.9839344024658203,-1.0207420587539673,-0.9503440260887146,-2.210798501968384
