iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-0.6011686325073242,-0.23706009984016418,-0.5982181429862976,-0.23706009984016418,-1.053990364074707
2,-0.625262975692749,-0.3720083236694336,-0.6208718419075012,-0.23706009984016418,-1.053990364074707
3,-0.53123539686203,-0.28913477063179016,-0.5505781769752502,-0.23706009984016418,-1.053990364074707
4,-0.5879713892936707,-0.15982981026172638,-0.584045946598053,-0.15982981026172638,-1.053990364074707
5,-0.49986732006073,-0.3050547242164612,-0.544001579284668,-0.15982981026172638,-1.053990364074707
6,-0.4506521224975586,-0.04395892098546028,-0.49118587374687195,-0.04395892098546028,-1.053990364074707
7,-0.47929278016090393,-0.08200189471244812,-0.492496520280838,-0.04395892098546028,-1.053990364074707
8,-0.5027316808700562,-0.2833552956581116,-0.47895777225494385,-0.04395892098546028,-1.053990364074707
9,-0.4679334759712219,-0.25414663553237915,-0.4172113835811615,-0.04395892098546028,-1.053990364074707
10,-0.4577672779560089,-0.2609463036060333,-0.454975962638855,-0.04395892098546028,-1.053990364074707
11,-0.45362794399261475,-0.17662489414215088,-0.4093080163002014,-0.04395892098546028,-1.053990364074707
12,-0.437142014503479,-0.19203263521194458,-0.4282383322715759,-0.04395892098546028,-1.053990364074707
13,-0.4524322748184204,-0.18509946763515472,-0.3710092306137085,-0.04395892098546028,-1.053990364074707
14,-0.38689425587654114,-0.20967063307762146,-0.33888763189315796,-0.04395892098546028,-1.053990364074707
15,-0.3645874857902527,-0.1326041966676712,-0.35018014907836914,-0.04395892098546028,-1.053990364074707
16,-0.4309380352497101,-0.2578459084033966,-0.37552234530448914,-0.04395892098546028,-1.053990364074707
17,-0.37445786595344543,0.0499342679977417,-0.4130995571613312,0.0499342679977417,-1.053990364074707
18,-0.41428855061531067,-0.25413641333580017,-0.36415010690689087,0.0499342679977417,-1.053990364074707
19,-0.41785916686058044,-0.1472121775150299,-0.41517913341522217,0.0499342679977417,-1.053990364074707
20,-0.4433373510837555,-0.04430593177676201,-0.45141562819480896,0.0499342679977417,-1.053990364074707
