iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.3372693061828613,-1.073656678199768,-1.3013947010040283,-1.073656678199768,-1.5725022554397583
2,-1.3715707063674927,-1.0586897134780884,-1.3150038719177246,-1.0586897134780884,-1.7226017713546753
3,-1.3926094770431519,-1.0905892848968506,-1.4419457912445068,-1.0586897134780884,-1.7226017713546753
4,-1.3517388105392456,-1.1095744371414185,-1.3036699295043945,-1.0586897134780884,-1.7226017713546753
5,-1.3504185676574707,-1.0553042888641357,-1.3128244876861572,-1.0553042888641357,-1.7226017713546753
6,-1.3499400615692139,-1.0209134817123413,-1.3231360912322998,-1.0209134817123413,-1.7226017713546753
7,-1.3303864002227783,-1.0550509691238403,-1.322600245475769,-1.0209134817123413,-1.7226017713546753
8,-1.2816842794418335,-1.0930824279785156,-1.279325246810913,-1.0209134817123413,-1.7226017713546753
9,-1.246727466583252,-0.9990207552909851,-1.2638243436813354,-0.9990207552909851,-1.7226017713546753
10,-1.2784783840179443,-1.1083308458328247,-1.295143723487854,-0.9990207552909851,-1.7226017713546753
11,-1.2183030843734741,-0.9742403626441956,-1.2204347848892212,-0.9742403626441956,-1.7226017713546753
12,-1.2427207231521606,-1.039109230041504,-1.2748603820800781,-0.9742403626441956,-1.7226017713546753
13,-1.215325117111206,-1.0015883445739746,-1.224837064743042,-0.9742403626441956,-1.7226017713546753
14,-1.1983529329299927,-0.9234682321548462,-1.1221591234207153,-0.9234682321548462,-1.7226017713546753
15,-1.2004194259643555,-1.0338165760040283,-1.206622838973999,-0.9234682321548462,-1.7226017713546753
16,-1.2190364599227905,-1.0119150876998901,-1.1870481967926025,-0.9234682321548462,-1.7226017713546753
17,-1.2073510885238647,-1.0661776065826416,-1.1860111951828003,-0.9234682321548462,-1.7226017713546753
18,-1.1987046003341675,-1.0180892944335938,-1.2397607564926147,-0.9234682321548462,-1.7226017713546753
19,-1.2044411897659302,-0.9511545300483704,-1.173032283782959,-0.9234682321548462,-1.7226017713546753
20,-1.1577094793319702,-1.046500563621521,-1.1114026308059692,-0.9234682321548462,-1.7226017713546753
21,-1.1855443716049194,-0.9547743797302246,-1.1259961128234863,-0.9234682321548462,-1.7226017713546753
22,-1.2140610218048096,-1.0407174825668335,-1.2722283601760864,-0.9234682321548462,-1.7226017713546753
23,-1.1508020162582397,-0.8451949954032898,-1.123744249343872,-0.8451949954032898,-1.7226017713546753
24,-1.2030071020126343,-0.9758096933364868,-1.2518202066421509,-0.8451949954032898,-1.7226017713546753
25,-1.1641395092010498,-0.8561035394668579,-1.1283342838287354,-0.8451949954032898,-1.7226017713546753
26,-1.1944793462753296,-0.9670038819313049,-1.2524393796920776,-0.8451949954032898,-1.7226017713546753
27,-1.2200024127960205,-0.9873480200767517,-1.2800087928771973,-0.8451949954032898,-1.7226017713546753
28,-1.1858419179916382,-0.9836663007736206,-1.2103506326675415,-0.8451949954032898,-1.7226017713546753
29,-1.1912914514541626,-0.9369425773620605,-1.220522403717041,-0.8451949954032898,-1.7226017713546753
30,-1.1716225147247314,-0.9340226650238037,-1.1867413520812988,-0.8451949954032898,-1.7226017713546753
31,-1.1635792255401611,-0.8247701525688171,-1.1688607931137085,-0.8247701525688171,-1.7226017713546753
32,-1.1102126836776733,-0.9006186127662659,-1.0860692262649536,-0.8247701525688171,-1.7226017713546753
33,-1.1573312282562256,-1.0103302001953125,-1.1148557662963867,-0.8247701525688171,-1.7226017713546753
34,-1.1290215253829956,-0.9261378049850464,-1.1004148721694946,-0.8247701525688171,-1.7226017713546753
35,-1.122028112411499,-0.84915691614151,-1.0991435050964355,-0.8247701525688171,-1.7226017713546753
36,-1.1402109861373901,-0.8780772686004639,-1.1079298257827759,-0.8247701525688171,-1.7226017713546753
37,-1.1735444068908691,-0.9779587984085083,-1.1705222129821777,-0.8247701525688171,-1.7226017713546753
38,-1.102798581123352,-0.8399249911308289,-1.1164709329605103,-0.8247701525688171,-1.7226017713546753
39,-1.0637363195419312,-0.8665991425514221,-1.0593907833099365,-0.8247701525688171,-1.7226017713546753
40,-1.1875426769256592,-0.9921982884407043,-1.2262046337127686,-0.8247701525688171,-1.7226017713546753
