iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.6264749765396118,-1.3827985525131226,-1.6290614604949951,-1.3827985525131226,-1.8185553550720215
2,-1.651006817817688,-1.407996416091919,-1.6625983715057373,-1.3827985525131226,-1.8793666362762451
3,-1.685099720954895,-1.4198352098464966,-1.7130354642868042,-1.3827985525131226,-1.8832648992538452
4,-1.583094596862793,-1.3264226913452148,-1.6262201070785522,-1.3264226913452148,-1.8832648992538452
5,-1.6858192682266235,-1.3990532159805298,-1.6681716442108154,-1.3264226913452148,-2.026402473449707
6,-1.5786552429199219,-1.2969967126846313,-1.5418628454208374,-1.2969967126846313,-2.026402473449707
7,-1.6213239431381226,-1.467918038368225,-1.6403204202651978,-1.2969967126846313,-2.026402473449707
8,-1.6060969829559326,-1.296223521232605,-1.6075630187988281,-1.296223521232605,-2.026402473449707
9,-1.629956841468811,-1.478525161743164,-1.6297298669815063,-1.296223521232605,-2.026402473449707
10,-1.560430645942688,-1.3462601900100708,-1.5769239664077759,-1.296223521232605,-2.026402473449707
11,-1.6027497053146362,-1.3585269451141357,-1.6489075422286987,-1.296223521232605,-2.026402473449707
12,-1.5457402467727661,-1.34073805809021,-1.486112356185913,-1.296223521232605,-2.026402473449707
13,-1.5506219863891602,-1.3200265169143677,-1.527438759803772,-1.296223521232605,-2.026402473449707
14,-1.559425711631775,-1.3497960567474365,-1.5412540435791016,-1.296223521232605,-2.026402473449707
15,-1.5774314403533936,-1.2921143770217896,-1.5812788009643555,-1.2921143770217896,-2.026402473449707
16,-1.5529996156692505,-1.3148853778839111,-1.6054892539978027,-1.2921143770217896,-2.026402473449707
17,-1.5374369621276855,-1.340423822402954,-1.512436866760254,-1.2921143770217896,-2.026402473449707
18,-1.5555758476257324,-1.2502690553665161,-1.5506587028503418,-1.2502690553665161,-2.026402473449707
19,-1.5391018390655518,-1.4195246696472168,-1.5379397869110107,-1.2502690553665161,-2.026402473449707
20,-1.536112904548645,-1.3342509269714355,-1.5455554723739624,-1.2502690553665161,-2.026402473449707
21,-1.5169697999954224,-1.3079813718795776,-1.487742304801941,-1.2502690553665161,-2.026402473449707
22,-1.5552301406860352,-1.371083378791809,-1.5568474531173706,-1.2502690553665161,-2.026402473449707
23,-1.5060256719589233,-1.3564064502716064,-1.4943859577178955,-1.2502690553665161,-2.026402473449707
24,-1.4998685121536255,-1.233944058418274,-1.5161153078079224,-1.233944058418274,-2.026402473449707
25,-1.5318467617034912,-1.30350661277771,-1.4867905378341675,-1.233944058418274,-2.026402473449707
26,-1.4285367727279663,-1.2960549592971802,-1.4054009914398193,-1.233944058418274,-2.026402473449707
27,-1.4631965160369873,-1.316907286643982,-1.4280219078063965,-1.233944058418274,-2.088892936706543
28,-1.5055893659591675,-1.3076030015945435,-1.5027574300765991,-1.233944058418274,-2.088892936706543
29,-1.4685490131378174,-1.3173651695251465,-1.4800471067428589,-1.233944058418274,-2.088892936706543
30,-1.4813576936721802,-1.1048798561096191,-1.4936654567718506,-1.1048798561096191,-2.088892936706543
31,-1.4484041929244995,-1.3001785278320312,-1.4042949676513672,-1.1048798561096191,-2.088892936706543
32,-1.4321521520614624,-1.2812883853912354,-1.3909574747085571,-1.1048798561096191,-2.088892936706543
33,-1.4535913467407227,-1.285231113433838,-1.4019438028335571,-1.1048798561096191,-2.088892936706543
34,-1.4184205532073975,-1.3028525114059448,-1.3924384117126465,-1.1048798561096191,-2.088892936706543
35,-1.4034217596054077,-1.2110490798950195,-1.3531683683395386,-1.1048798561096191,-2.088892936706543
36,-1.4008089303970337,-1.2469650506973267,-1.3703962564468384,-1.1048798561096191,-2.088892936706543
37,-1.411828637123108,-1.2352819442749023,-1.4054967164993286,-1.1048798561096191,-2.088892936706543
38,-1.434358835220337,-1.3094849586486816,-1.4101189374923706,-1.1048798561096191,-2.088892936706543
39,-1.3850442171096802,-1.303547739982605,-1.3293670415878296,-1.1048798561096191,-2.088892936706543
40,-1.4892679452896118,-1.3066118955612183,-1.4702330827713013,-1.1048798561096191,-2.088892936706543
