iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.603918194770813,-1.3782488107681274,-1.6201375722885132,-1.3782488107681274,-1.772904872894287
2,-1.6017446517944336,-1.3644484281539917,-1.5793111324310303,-1.3644484281539917,-1.8829234838485718
3,-1.6319507360458374,-1.437684416770935,-1.6195989847183228,-1.3644484281539917,-1.8829234838485718
4,-1.6564695835113525,-1.3271162509918213,-1.6502139568328857,-1.3271162509918213,-2.062227487564087
5,-1.6230624914169312,-1.3277696371078491,-1.6298149824142456,-1.3271162509918213,-2.062227487564087
6,-1.5904395580291748,-1.4297945499420166,-1.579095721244812,-1.3271162509918213,-2.062227487564087
7,-1.5306297540664673,-1.3043023347854614,-1.5053211450576782,-1.3043023347854614,-2.062227487564087
8,-1.6532362699508667,-1.4144541025161743,-1.679235816001892,-1.3043023347854614,-2.062227487564087
9,-1.5422370433807373,-1.314525842666626,-1.5178536176681519,-1.3043023347854614,-2.062227487564087
10,-1.5507303476333618,-1.2801249027252197,-1.5708034038543701,-1.2801249027252197,-2.062227487564087
11,-1.541515827178955,-1.308247685432434,-1.5185904502868652,-1.2801249027252197,-2.062227487564087
12,-1.539597511291504,-1.3076459169387817,-1.5093919038772583,-1.2801249027252197,-2.062227487564087
13,-1.490450143814087,-1.2879939079284668,-1.4362245798110962,-1.2801249027252197,-2.062227487564087
14,-1.5100270509719849,-1.3211532831192017,-1.4693758487701416,-1.2801249027252197,-2.062227487564087
15,-1.45901358127594,-1.3046270608901978,-1.378739356994629,-1.2801249027252197,-2.062227487564087
16,-1.4480055570602417,-1.30193030834198,-1.3998295068740845,-1.2801249027252197,-2.062227487564087
17,-1.44684636592865,-1.3023310899734497,-1.3953508138656616,-1.2801249027252197,-2.062227487564087
18,-1.4388515949249268,-1.3068360090255737,-1.3928275108337402,-1.2801249027252197,-2.062227487564087
19,-1.472130537033081,-1.3026776313781738,-1.424561619758606,-1.2801249027252197,-2.062227487564087
20,-1.424644112586975,-1.3155620098114014,-1.381523847579956,-1.2801249027252197,-2.062227487564087
21,-1.4896049499511719,-1.3050639629364014,-1.4638868570327759,-1.2801249027252197,-2.062227487564087
22,-1.3819769620895386,-1.2947795391082764,-1.3424022197723389,-1.2801249027252197,-2.062227487564087
23,-1.3743361234664917,-1.2943577766418457,-1.3527120351791382,-1.2801249027252197,-2.062227487564087
24,-1.418464183807373,-1.306775689125061,-1.3437902927398682,-1.2801249027252197,-2.062227487564087
25,-1.444106936454773,-1.3112459182739258,-1.3410402536392212,-1.2801249027252197,-2.062227487564087
26,-1.424533486366272,-1.2968295812606812,-1.3416768312454224,-1.2801249027252197,-2.062227487564087
27,-1.4364184141159058,-1.3188285827636719,-1.3448821306228638,-1.2801249027252197,-2.062227487564087
28,-1.394818663597107,-1.2861504554748535,-1.3410985469818115,-1.2801249027252197,-2.062227487564087
29,-1.3956053256988525,-1.2980860471725464,-1.3390042781829834,-1.2801249027252197,-2.062227487564087
30,-1.365623950958252,-1.3009097576141357,-1.3357925415039062,-1.2801249027252197,-2.062227487564087
31,-1.332364797592163,-1.3013331890106201,-1.3328402042388916,-1.2801249027252197,-2.062227487564087
32,-1.3374863862991333,-1.2556535005569458,-1.326253890991211,-1.2556535005569458,-2.062227487564087
33,-1.3483489751815796,-1.283284306526184,-1.3282606601715088,-1.2556535005569458,-2.062227487564087
34,-1.3311513662338257,-1.2592990398406982,-1.327109694480896,-1.2556535005569458,-2.062227487564087
35,-1.371713638305664,-1.2579227685928345,-1.331049919128418,-1.2556535005569458,-2.062227487564087
36,-1.393195390701294,-1.2110651731491089,-1.326611876487732,-1.2110651731491089,-2.062227487564087
37,-1.3485133647918701,-1.2483158111572266,-1.323978066444397,-1.2110651731491089,-2.062227487564087
38,-1.4328906536102295,-1.19206702709198,-1.3908358812332153,-1.19206702709198,-2.062227487564087
39,-1.3717728853225708,-1.2923214435577393,-1.3354946374893188,-1.19206702709198,-2.062227487564087
40,-1.381797194480896,-1.265046238899231,-1.3329968452453613,-1.19206702709198,-2.062227487564087
