iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.468389630317688,-1.3135954141616821,-1.447741150856018,-1.3135954141616821,-1.642208456993103
2,-1.4919980764389038,-1.3147966861724854,-1.4790650606155396,-1.3135954141616821,-1.7168773412704468
3,-1.477421522140503,-1.2051124572753906,-1.4917559623718262,-1.2051124572753906,-1.7168773412704468
4,-1.4662601947784424,-1.2596302032470703,-1.4829612970352173,-1.2051124572753906,-1.7168773412704468
5,-1.497524380683899,-1.3447067737579346,-1.4821406602859497,-1.2051124572753906,-1.7168773412704468
6,-1.4602538347244263,-1.2782630920410156,-1.4624788761138916,-1.2051124572753906,-1.7168773412704468
7,-1.4432135820388794,-1.224819540977478,-1.4507923126220703,-1.2051124572753906,-1.7198461294174194
8,-1.48749840259552,-1.1984729766845703,-1.4974749088287354,-1.1984729766845703,-1.775068998336792
9,-1.530227780342102,-1.292486548423767,-1.49928879737854,-1.1984729766845703,-1.8551039695739746
10,-1.4441834688186646,-1.2293506860733032,-1.4280694723129272,-1.1984729766845703,-1.866584300994873
11,-1.4600825309753418,-1.1927902698516846,-1.460206151008606,-1.1927902698516846,-1.866584300994873
12,-1.4196124076843262,-1.2281920909881592,-1.421410322189331,-1.1927902698516846,-1.866584300994873
13,-1.4299858808517456,-1.2029685974121094,-1.4355993270874023,-1.1927902698516846,-1.866584300994873
14,-1.4684877395629883,-1.1981642246246338,-1.4820510149002075,-1.1927902698516846,-1.866584300994873
15,-1.4146816730499268,-1.2171176671981812,-1.424181580543518,-1.1927902698516846,-1.866584300994873
16,-1.4319179058074951,-1.1886605024337769,-1.4628721475601196,-1.1886605024337769,-1.866584300994873
17,-1.5074412822723389,-1.1712398529052734,-1.495947003364563,-1.1712398529052734,-1.866584300994873
18,-1.4748263359069824,-1.2117094993591309,-1.4709924459457397,-1.1712398529052734,-1.8971893787384033
19,-1.4484120607376099,-1.2181446552276611,-1.4525315761566162,-1.1712398529052734,-1.8971893787384033
20,-1.3973066806793213,-1.1148779392242432,-1.4394869804382324,-1.1148779392242432,-1.8971893787384033
21,-1.4151629209518433,-1.1351741552352905,-1.414481282234192,-1.1148779392242432,-1.8971893787384033
22,-1.3910633325576782,-1.2241003513336182,-1.380629301071167,-1.1148779392242432,-1.8971893787384033
23,-1.3693571090698242,-1.1373891830444336,-1.3622664213180542,-1.1148779392242432,-1.8971893787384033
24,-1.341468095779419,-1.1253676414489746,-1.3327466249465942,-1.1148779392242432,-1.8971893787384033
25,-1.3560545444488525,-1.172991156578064,-1.3219189643859863,-1.1148779392242432,-1.8971893787384033
26,-1.3125641345977783,-1.1006768941879272,-1.319960355758667,-1.1006768941879272,-1.8971893787384033
27,-1.34819757938385,-1.1858922243118286,-1.3082611560821533,-1.1006768941879272,-1.8971893787384033
28,-1.322768211364746,-1.1791343688964844,-1.3010486364364624,-1.1006768941879272,-1.8971893787384033
29,-1.3221020698547363,-1.0360174179077148,-1.3160353899002075,-1.0360174179077148,-1.8971893787384033
30,-1.3242188692092896,-1.0519068241119385,-1.2920478582382202,-1.0360174179077148,-1.8971893787384033
31,-1.3085837364196777,-1.1717499494552612,-1.2461673021316528,-1.0360174179077148,-1.8971893787384033
32,-1.317842721939087,-1.042035460472107,-1.2721834182739258,-1.0360174179077148,-1.8971893787384033
33,-1.3384602069854736,-1.1542930603027344,-1.2921779155731201,-1.0360174179077148,-1.8971893787384033
34,-1.2066125869750977,-1.039042353630066,-1.1813063621520996,-1.0360174179077148,-1.8971893787384033
35,-1.2638614177703857,-1.0348533391952515,-1.2459135055541992,-1.0348533391952515,-1.8971893787384033
36,-1.353033423423767,-1.003149151802063,-1.3615838289260864,-1.003149151802063,-1.8971893787384033
37,-1.287888765335083,-1.0138459205627441,-1.2270311117172241,-1.003149151802063,-1.8971893787384033
38,-1.310592770576477,-1.0371243953704834,-1.2830370664596558,-1.003149151802063,-1.9220737218856812
39,-1.2781316041946411,-1.1584254503250122,-1.2543033361434937,-1.003149151802063,-1.9220737218856812
40,-1.3269379138946533,-0.9048410058021545,-1.393762230873108,-0.9048410058021545,-1.9220737218856812
