iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.297603726387024,-1.0901169776916504,-1.2644376754760742,-1.0901169776916504,-1.6534212827682495
2,-1.2462080717086792,-0.562526524066925,-1.2461585998535156,-0.562526524066925,-1.6534212827682495
3,-1.319422960281372,-1.1684147119522095,-1.2708967924118042,-0.562526524066925,-1.6534212827682495
4,-1.327681303024292,-1.0684175491333008,-1.2660114765167236,-0.562526524066925,-1.6862417459487915
5,-1.2820180654525757,-1.0327837467193604,-1.2298316955566406,-0.562526524066925,-1.6862417459487915
6,-1.2335056066513062,-1.0043851137161255,-1.2198162078857422,-0.562526524066925,-1.693400502204895
7,-1.2231614589691162,-0.8890103101730347,-1.240946888923645,-0.562526524066925,-1.693400502204895
8,-1.216314435005188,-0.8892194032669067,-1.203281283378601,-0.562526524066925,-1.693400502204895
9,-1.259800910949707,-1.0113016366958618,-1.2462228536605835,-0.562526524066925,-1.693400502204895
10,-1.2288483381271362,-0.937207818031311,-1.2107226848602295,-0.562526524066925,-1.693400502204895
11,-1.1731042861938477,-0.8804637789726257,-1.197236180305481,-0.562526524066925,-1.693400502204895
12,-1.2238556146621704,-0.9244605898857117,-1.230425477027893,-0.562526524066925,-1.693400502204895
13,-1.206163763999939,-1.0546250343322754,-1.1728966236114502,-0.562526524066925,-1.693400502204895
14,-1.1728721857070923,-0.8541203141212463,-1.1923267841339111,-0.562526524066925,-1.693400502204895
15,-1.1781810522079468,-0.865608811378479,-1.1686862707138062,-0.562526524066925,-1.693400502204895
16,-1.1879409551620483,-1.0229474306106567,-1.163676142692566,-0.562526524066925,-1.693400502204895
17,-1.1847001314163208,-0.9469057321548462,-1.207309365272522,-0.562526524066925,-1.693400502204895
18,-1.265525460243225,-1.0003972053527832,-1.2217235565185547,-0.562526524066925,-1.7514331340789795
19,-1.1426032781600952,-0.802376389503479,-1.1297441720962524,-0.562526524066925,-1.7514331340789795
20,-1.11522376537323,-0.8238284587860107,-1.1194361448287964,-0.562526524066925,-1.7514331340789795
21,-1.1579618453979492,-0.92388916015625,-1.1550490856170654,-0.562526524066925,-1.7514331340789795
22,-1.2123336791992188,-0.9420391917228699,-1.1961796283721924,-0.562526524066925,-1.7514331340789795
23,-1.1457961797714233,-0.9134871959686279,-1.143202543258667,-0.562526524066925,-1.7514331340789795
24,-1.1330690383911133,-0.9057896733283997,-1.16390061378479,-0.562526524066925,-1.7514331340789795
25,-1.0631015300750732,-0.8157053589820862,-1.0710911750793457,-0.562526524066925,-1.7514331340789795
26,-1.1122982501983643,-0.8818733096122742,-1.080214262008667,-0.562526524066925,-1.7577496767044067
27,-1.089319109916687,-0.8691136240959167,-1.1173371076583862,-0.562526524066925,-1.7577496767044067
28,-1.0840831995010376,-0.8334534764289856,-1.1134488582611084,-0.562526524066925,-1.7577496767044067
29,-1.0775498151779175,-0.8117597103118896,-1.070455551147461,-0.562526524066925,-1.7577496767044067
30,-1.020870566368103,-0.6054354310035706,-1.0303409099578857,-0.562526524066925,-1.7577496767044067
31,-1.0463539361953735,-0.8766949772834778,-1.067915916442871,-0.562526524066925,-1.7577496767044067
32,-1.1172939538955688,-0.8803938031196594,-1.1157245635986328,-0.562526524066925,-1.7577496767044067
33,-1.0452227592468262,-0.8440513610839844,-1.0616041421890259,-0.562526524066925,-1.7577496767044067
34,-1.0667365789413452,-0.7800238728523254,-1.0426632165908813,-0.562526524066925,-1.7577496767044067
35,-1.0739657878875732,-0.8166381120681763,-1.078355073928833,-0.562526524066925,-1.7577496767044067
36,-1.0354217290878296,-0.7797480821609497,-1.0351111888885498,-0.562526524066925,-1.7577496767044067
37,-1.1005016565322876,-0.7651132345199585,-1.0709956884384155,-0.562526524066925,-1.7577496767044067
38,-1.083571434020996,-0.8520869016647339,-1.078292965888977,-0.562526524066925,-1.7577496767044067
39,-1.0711908340454102,-0.7547752261161804,-1.0392826795578003,-0.562526524066925,-1.7577496767044067
40,-1.0565167665481567,-0.8038989305496216,-1.03755521774292,-0.562526524066925,-1.7577496767044067
