iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.6270289421081543,-1.3867607116699219,-1.6171069145202637,-1.3867607116699219,-2.1463375091552734
2,-1.54502272605896,-1.1933491230010986,-1.5400961637496948,-1.1933491230010986,-2.1463375091552734
3,-1.6473913192749023,-1.3339844942092896,-1.678044319152832,-1.1933491230010986,-2.1463375091552734
4,-1.5799543857574463,-1.367883563041687,-1.551429033279419,-1.1933491230010986,-2.1463375091552734
5,-1.562894582748413,-1.2926150560379028,-1.5246995687484741,-1.1933491230010986,-2.1463375091552734
6,-1.51656174659729,-1.2872334718704224,-1.5169929265975952,-1.1933491230010986,-2.1463375091552734
7,-1.5442577600479126,-1.3188594579696655,-1.5309720039367676,-1.1933491230010986,-2.1463375091552734
8,-1.6113837957382202,-1.3847779035568237,-1.646369457244873,-1.1933491230010986,-2.1463375091552734
9,-1.507899284362793,-1.2425004243850708,-1.4978430271148682,-1.1933491230010986,-2.1463375091552734
10,-1.5668846368789673,-1.3768730163574219,-1.5336276292800903,-1.1933491230010986,-2.1463375091552734
11,-1.5771957635879517,-1.345475673675537,-1.552621603012085,-1.1933491230010986,-2.1463375091552734
12,-1.5265567302703857,-1.308660864830017,-1.5224157571792603,-1.1933491230010986,-2.1463375091552734
13,-1.50729238986969,-1.3169050216674805,-1.524421215057373,-1.1933491230010986,-2.1463375091552734
14,-1.5443674325942993,-1.3268791437149048,-1.5339274406433105,-1.1933491230010986,-2.1463375091552734
15,-1.5073622465133667,-1.3476163148880005,-1.50705885887146,-1.1933491230010986,-2.1463375091552734
16,-1.4701826572418213,-1.1023273468017578,-1.4791405200958252,-1.1023273468017578,-2.1463375091552734
17,-1.5608218908309937,-1.2014111280441284,-1.4955974817276,-1.1023273468017578,-2.157336711883545
18,-1.5126147270202637,-1.340375304222107,-1.4828959703445435,-1.1023273468017578,-2.157336711883545
19,-1.517960548400879,-1.3100883960723877,-1.461005687713623,-1.1023273468017578,-2.157336711883545
20,-1.5040380954742432,-1.2174447774887085,-1.4764330387115479,-1.1023273468017578,-2.157336711883545
21,-1.5340111255645752,-1.3442567586898804,-1.5123096704483032,-1.1023273468017578,-2.157336711883545
22,-1.4932589530944824,-1.2951916456222534,-1.4653959274291992,-1.1023273468017578,-2.157336711883545
23,-1.5067498683929443,-1.118375301361084,-1.552103042602539,-1.1023273468017578,-2.157336711883545
24,-1.4777288436889648,-1.2872564792633057,-1.4669147729873657,-1.1023273468017578,-2.157336711883545
25,-1.414121389389038,-1.2578874826431274,-1.4462122917175293,-1.1023273468017578,-2.157336711883545
26,-1.4259330034255981,-1.1755907535552979,-1.4648619890213013,-1.1023273468017578,-2.157336711883545
27,-1.491997480392456,-1.2083626985549927,-1.4450547695159912,-1.1023273468017578,-2.157336711883545
28,-1.4287269115447998,-1.2395389080047607,-1.413914680480957,-1.1023273468017578,-2.157336711883545
29,-1.4291160106658936,-1.1716828346252441,-1.4725736379623413,-1.1023273468017578,-2.157336711883545
30,-1.4161884784698486,-1.0284953117370605,-1.4177387952804565,-1.0284953117370605,-2.157336711883545
31,-1.4090203046798706,-1.145086646080017,-1.4060860872268677,-1.0284953117370605,-2.157336711883545
32,-1.3837361335754395,-1.1775774955749512,-1.3970248699188232,-1.0284953117370605,-2.157336711883545
33,-1.4359153509140015,-1.148110270500183,-1.4199556112289429,-1.0284953117370605,-2.157336711883545
34,-1.4261474609375,-1.2356382608413696,-1.4096159934997559,-1.0284953117370605,-2.157336711883545
35,-1.3719818592071533,-1.1682883501052856,-1.3806440830230713,-1.0284953117370605,-2.157336711883545
36,-1.3710566759109497,-1.1699305772781372,-1.3763301372528076,-1.0284953117370605,-2.157336711883545
37,-1.3772412538528442,-1.1405372619628906,-1.3653568029403687,-1.0284953117370605,-2.157336711883545
38,-1.3522995710372925,-1.0700253248214722,-1.3671236038208008,-1.0284953117370605,-2.157336711883545
39,-1.3416134119033813,-1.162361979484558,-1.369362711906433,-1.0284953117370605,-2.157336711883545
40,-1.3368996381759644,-1.1006050109863281,-1.3260618448257446,-1.0284953117370605,-2.157336711883545
