iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.0163049697875977,0.07391968369483948,-1.0718541145324707,0.07391968369483948,-1.481873869895935
2,-1.1152375936508179,-0.29864174127578735,-1.3425477743148804,0.07391968369483948,-1.5596861839294434
3,-1.2105756998062134,-0.003465566784143448,-1.3601109981536865,0.07391968369483948,-1.5830861330032349
4,-0.9307834506034851,-0.06418818980455399,-0.8174001574516296,0.07391968369483948,-1.5830861330032349
5,-0.9643194079399109,-0.05301344394683838,-1.0619041919708252,0.07391968369483948,-1.5830861330032349
6,-1.1262531280517578,-0.34131553769111633,-1.1963998079299927,0.07391968369483948,-1.5830861330032349
7,-0.8465924263000488,0.019451819360256195,-0.9686499238014221,0.07391968369483948,-1.5879627466201782
8,-1.0013922452926636,-0.18356823921203613,-0.9025125503540039,0.07391968369483948,-1.5879627466201782
9,-0.8409826755523682,-0.08301962167024612,-0.7998679280281067,0.07391968369483948,-1.5879627466201782
10,-0.9224503636360168,0.011781112290918827,-0.8468794226646423,0.07391968369483948,-1.5879627466201782
11,-0.8245765566825867,-0.002956330543383956,-0.6979842185974121,0.07391968369483948,-1.5879627466201782
12,-0.6809520721435547,0.0663662850856781,-0.7138081789016724,0.07391968369483948,-1.5879627466201782
13,-0.740755558013916,-0.019770383834838867,-0.7047314643859863,0.07391968369483948,-1.5879627466201782
14,-0.8904459476470947,-0.01779888942837715,-0.817339301109314,0.07391968369483948,-1.5879627466201782
15,-0.79740971326828,-0.02553125098347664,-0.7312559485435486,0.07391968369483948,-1.5879627466201782
16,-0.8729165196418762,0.061365436762571335,-0.7427149415016174,0.07391968369483948,-1.674953818321228
17,-0.6493734121322632,0.0954095646739006,-0.703772783279419,0.0954095646739006,-1.674953818321228
18,-0.7541099786758423,0.11349136382341385,-0.6852836608886719,0.11349136382341385,-1.674953818321228
19,-0.6303302049636841,0.0060178483836352825,-0.6769959926605225,0.11349136382341385,-1.674953818321228
20,-0.7986846566200256,0.11225022375583649,-0.7498825192451477,0.11349136382341385,-1.674953818321228
21,-0.7850468754768372,0.20060932636260986,-0.6994720101356506,0.20060932636260986,-1.674953818321228
22,-0.7357385158538818,-0.035797543823719025,-0.7124254703521729,0.20060932636260986,-1.674953818321228
23,-0.6826385259628296,0.11806332319974899,-0.7264896631240845,0.20060932636260986,-1.674953818321228
24,-0.6456902623176575,0.16119274497032166,-0.7250499725341797,0.20060932636260986,-1.674953818321228
25,-0.9156925082206726,0.1626310795545578,-0.9794238805770874,0.20060932636260986,-1.674953818321228
26,-0.7016317248344421,0.24338732659816742,-0.7060877680778503,0.24338732659816742,-1.674953818321228
27,-0.8203597664833069,0.009933249093592167,-0.7066761255264282,0.24338732659816742,-1.674953818321228
28,-0.8684229850769043,-0.03261936455965042,-0.7096690535545349,0.24338732659816742,-1.674953818321228
29,-0.8334820866584778,-0.3620748817920685,-0.7189590334892273,0.24338732659816742,-1.674953818321228
30,-0.7657527327537537,0.016733519732952118,-0.7986112833023071,0.24338732659816742,-1.674953818321228
31,-0.6744587421417236,0.0411592498421669,-0.6743132472038269,0.24338732659816742,-1.674953818321228
32,-0.6787037253379822,0.045588891953229904,-0.6643648147583008,0.24338732659816742,-1.674953818321228
33,-0.522214949131012,0.03606896102428436,-0.6512784957885742,0.24338732659816742,-1.674953818321228
34,-0.5570514798164368,0.19336825609207153,-0.6968650817871094,0.24338732659816742,-1.674953818321228
35,-0.6229458451271057,0.12462438642978668,-0.6956343650817871,0.24338732659816742,-1.674953818321228
36,-0.7376257181167603,0.10345170646905899,-0.7051868438720703,0.24338732659816742,-1.674953818321228
37,-0.5046778917312622,0.12145030498504639,-0.6062836050987244,0.24338732659816742,-1.674953818321228
38,-0.757723867893219,0.06556574255228043,-0.7438987493515015,0.24338732659816742,-1.674953818321228
39,-0.5764253735542297,0.1404910683631897,-0.6448469758033752,0.24338732659816742,-1.674953818321228
40,-0.6390913128852844,0.04231569170951843,-0.6350630521774292,0.24338732659816742,-1.674953818321228
