iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.3747167587280273,-1.1412975788116455,-1.4419559240341187,-1.1412975788116455,-1.5089930295944214
2,-1.4021098613739014,-1.0837339162826538,-1.415273904800415,-1.0837339162826538,-1.6430773735046387
3,-1.4443873167037964,-1.194117784500122,-1.452306866645813,-1.0837339162826538,-1.6430773735046387
4,-1.3821172714233398,-1.13896644115448,-1.4098968505859375,-1.0837339162826538,-1.6430773735046387
5,-1.3709650039672852,-1.0921109914779663,-1.3803737163543701,-1.0837339162826538,-1.6430773735046387
6,-1.3993302583694458,-1.1127009391784668,-1.4521839618682861,-1.0837339162826538,-1.6430773735046387
7,-1.3904294967651367,-1.1139050722122192,-1.421613335609436,-1.0837339162826538,-1.6430773735046387
8,-1.3442847728729248,-1.100356101989746,-1.3581162691116333,-1.0837339162826538,-1.6430773735046387
9,-1.3203848600387573,-1.143533706665039,-1.2763723134994507,-1.0837339162826538,-1.6789647340774536
10,-1.317595362663269,-1.036312460899353,-1.2798928022384644,-1.036312460899353,-1.6789647340774536
11,-1.3456194400787354,-1.1404321193695068,-1.3334767818450928,-1.036312460899353,-1.6789647340774536
12,-1.3229563236236572,-1.0932700634002686,-1.3027156591415405,-1.036312460899353,-1.6789647340774536
13,-1.3276879787445068,-1.0571621656417847,-1.313044786453247,-1.036312460899353,-1.6789647340774536
14,-1.26763117313385,-1.0750293731689453,-1.2754485607147217,-1.036312460899353,-1.6789647340774536
15,-1.3022154569625854,-1.0546648502349854,-1.2894495725631714,-1.036312460899353,-1.6789647340774536
16,-1.264916181564331,-0.9530365467071533,-1.264731526374817,-0.9530365467071533,-1.6789647340774536
17,-1.2846442461013794,-1.0789986848831177,-1.2373663187026978,-0.9530365467071533,-1.6789647340774536
18,-1.3368275165557861,-1.128680944442749,-1.3114651441574097,-0.9530365467071533,-1.6789647340774536
19,-1.3307678699493408,-1.0538694858551025,-1.3060716390609741,-0.9530365467071533,-1.6789647340774536
20,-1.2910479307174683,-1.0816612243652344,-1.2924219369888306,-0.9530365467071533,-1.6789647340774536
21,-1.3013908863067627,-1.0975158214569092,-1.2921481132507324,-0.9530365467071533,-1.6789647340774536
22,-1.3729677200317383,-1.0752384662628174,-1.3250746726989746,-0.9530365467071533,-1.6789647340774536
23,-1.3269202709197998,-0.9968030452728271,-1.301027536392212,-0.9530365467071533,-1.7186822891235352
24,-1.3387798070907593,-1.0149030685424805,-1.3280725479125977,-0.9530365467071533,-1.7186822891235352
25,-1.318062663078308,-1.1353931427001953,-1.3020775318145752,-0.9530365467071533,-1.7186822891235352
26,-1.3402910232543945,-1.1122606992721558,-1.3790299892425537,-0.9530365467071533,-1.7186822891235352
27,-1.3135586977005005,-1.1324784755706787,-1.2798629999160767,-0.9530365467071533,-1.7186822891235352
28,-1.3089874982833862,-1.05988609790802,-1.294792652130127,-0.9530365467071533,-1.7186822891235352
29,-1.336621880531311,-1.0433015823364258,-1.3292211294174194,-0.9530365467071533,-1.7186822891235352
30,-1.308630347251892,-1.0992505550384521,-1.3129820823669434,-0.9530365467071533,-1.7186822891235352
31,-1.3467638492584229,-1.0020993947982788,-1.3661308288574219,-0.9530365467071533,-1.7186822891235352
32,-1.3048217296600342,-1.0575909614562988,-1.2619563341140747,-0.9530365467071533,-1.7186822891235352
33,-1.2671931982040405,-1.0531255006790161,-1.2474915981292725,-0.9530365467071533,-1.7186822891235352
34,-1.2469271421432495,-1.0397608280181885,-1.248405933380127,-0.9530365467071533,-1.7186822891235352
35,-1.2420403957366943,-1.0412225723266602,-1.2359384298324585,-0.9530365467071533,-1.7186822891235352
36,-1.2391072511672974,-1.0526859760284424,-1.2143665552139282,-0.9530365467071533,-1.7186822891235352
37,-1.2237823009490967,-1.0083153247833252,-1.2028872966766357,-0.9530365467071533,-1.7186822891235352
38,-1.1815685033798218,-1.006795883178711,-1.2042981386184692,-0.9530365467071533,-1.7186822891235352
39,-1.181240439414978,-0.9752333164215088,-1.1810188293457031,-0.9530365467071533,-1.7186822891235352
40,-1.2512295246124268,-0.9884422421455383,-1.219285488128662,-0.9530365467071533,-1.7186822891235352
