iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.2866765260696411,-1.0627050399780273,-1.2752467393875122,-1.0627050399780273,-1.4915553331375122
2,-1.273012638092041,-1.0445421934127808,-1.257238745689392,-1.0445421934127808,-1.530663013458252
3,-1.2946666479110718,-1.1238614320755005,-1.3014620542526245,-1.0445421934127808,-1.530663013458252
4,-1.2438827753067017,-1.076247215270996,-1.2372252941131592,-1.0445421934127808,-1.530663013458252
5,-1.2468887567520142,-1.0917627811431885,-1.2152528762817383,-1.0445421934127808,-1.5372278690338135
6,-1.2382715940475464,-1.0584602355957031,-1.2298719882965088,-1.0445421934127808,-1.5372278690338135
7,-1.2812763452529907,-1.1263915300369263,-1.2801405191421509,-1.0445421934127808,-1.5372278690338135
8,-1.2350099086761475,-1.0724283456802368,-1.2530449628829956,-1.0445421934127808,-1.5372278690338135
9,-1.2357851266860962,-1.0507010221481323,-1.257432460784912,-1.0445421934127808,-1.5372278690338135
10,-1.244694471359253,-1.1055958271026611,-1.2237721681594849,-1.0445421934127808,-1.5507868528366089
11,-1.2167816162109375,-1.021599531173706,-1.228867530822754,-1.021599531173706,-1.5507868528366089
12,-1.2501853704452515,-1.0985219478607178,-1.237515926361084,-1.021599531173706,-1.5507868528366089
13,-1.1830685138702393,-1.0235496759414673,-1.1695926189422607,-1.021599531173706,-1.5507868528366089
14,-1.2028801441192627,-1.0301475524902344,-1.1716316938400269,-1.021599531173706,-1.5507868528366089
15,-1.2098199129104614,-1.042462944984436,-1.1809022426605225,-1.021599531173706,-1.5573419332504272
16,-1.1968638896942139,-1.044145941734314,-1.1559489965438843,-1.021599531173706,-1.5573419332504272
17,-1.1771377325057983,-1.0445901155471802,-1.1422332525253296,-1.021599531173706,-1.5573419332504272
18,-1.2033251523971558,-1.0657505989074707,-1.1864664554595947,-1.021599531173706,-1.5573419332504272
19,-1.174924612045288,-0.9527527689933777,-1.1543718576431274,-0.9527527689933777,-1.5573419332504272
20,-1.1995580196380615,-0.9368419647216797,-1.1665129661560059,-0.9368419647216797,-1.5573419332504272
21,-1.1786887645721436,-0.8407523036003113,-1.1655725240707397,-0.8407523036003113,-1.5573419332504272
22,-1.1598478555679321,-1.0272353887557983,-1.1225090026855469,-0.8407523036003113,-1.5573419332504272
23,-1.1537538766860962,-0.9878791570663452,-1.1635074615478516,-0.8407523036003113,-1.5573419332504272
24,-1.1140073537826538,-0.8870511054992676,-1.123983383178711,-0.8407523036003113,-1.5573419332504272
25,-1.141072154045105,-0.9948211312294006,-1.1157077550888062,-0.8407523036003113,-1.5573419332504272
26,-1.168329119682312,-0.858246922492981,-1.136087417602539,-0.8407523036003113,-1.5573419332504272
27,-1.1703177690505981,-0.8814737796783447,-1.1506608724594116,-0.8407523036003113,-1.5573419332504272
28,-1.1556354761123657,-1.0334497690200806,-1.1386865377426147,-0.8407523036003113,-1.5573419332504272
29,-1.1551300287246704,-0.9011914134025574,-1.1248283386230469,-0.8407523036003113,-1.5573419332504272
30,-1.1164723634719849,-0.921082615852356,-1.1330302953720093,-0.8407523036003113,-1.5573419332504272
31,-1.1176139116287231,-0.8976131677627563,-1.1030457019805908,-0.8407523036003113,-1.5573419332504272
32,-1.1111332178115845,-0.9340152740478516,-1.1076663732528687,-0.8407523036003113,-1.5573419332504272
33,-1.1710175275802612,-0.9299664497375488,-1.157774567604065,-0.8407523036003113,-1.5573419332504272
34,-1.1229300498962402,-0.9948351979255676,-1.1263660192489624,-0.8407523036003113,-1.5573419332504272
35,-1.1671936511993408,-0.886303722858429,-1.1546608209609985,-0.8407523036003113,-1.5573419332504272
36,-1.1354398727416992,-0.8982037305831909,-1.1209431886672974,-0.8407523036003113,-1.5573419332504272
37,-1.1483477354049683,-0.8983063697814941,-1.1340886354446411,-0.8407523036003113,-1.5573419332504272
38,-1.1350468397140503,-0.839847981929779,-1.152771234512329,-0.839847981929779,-1.5573419332504272
39,-1.0994291305541992,-0.8736216425895691,-1.106909990310669,-0.839847981929779,-1.5573419332504272
40,-1.146262764930725,-1.0291484594345093,-1.1287699937820435,-0.839847981929779,-1.5573419332504272
