iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.6788734197616577,-1.36452317237854,-1.6910110712051392,-1.36452317237854,-1.8996033668518066
2,-1.6166983842849731,-1.2970902919769287,-1.5952563285827637,-1.2970902919769287,-1.942667841911316
3,-1.654129147529602,-1.4631404876708984,-1.6497541666030884,-1.2970902919769287,-1.966973900794983
4,-1.59971022605896,-1.42136549949646,-1.5745247602462769,-1.2970902919769287,-1.966973900794983
5,-1.6382951736450195,-1.425289273262024,-1.675621509552002,-1.2970902919769287,-1.966973900794983
6,-1.5827733278274536,-1.3658374547958374,-1.5525405406951904,-1.2970902919769287,-1.966973900794983
7,-1.6425585746765137,-1.428053617477417,-1.6206735372543335,-1.2970902919769287,-1.966973900794983
8,-1.597015380859375,-1.3456333875656128,-1.5928072929382324,-1.2970902919769287,-1.966973900794983
9,-1.5454843044281006,-1.348863124847412,-1.5354712009429932,-1.2970902919769287,-1.966973900794983
10,-1.4876983165740967,-1.204632043838501,-1.473170518875122,-1.204632043838501,-1.966973900794983
11,-1.5562889575958252,-1.3612396717071533,-1.5273085832595825,-1.204632043838501,-1.966973900794983
12,-1.5707252025604248,-1.338273048400879,-1.5591728687286377,-1.204632043838501,-1.966973900794983
13,-1.6490249633789062,-1.416174054145813,-1.7047429084777832,-1.204632043838501,-1.966973900794983
14,-1.4622002840042114,-1.2902203798294067,-1.4659522771835327,-1.204632043838501,-1.966973900794983
15,-1.5284820795059204,-1.324433445930481,-1.5196493864059448,-1.204632043838501,-1.966973900794983
16,-1.5012019872665405,-1.3073927164077759,-1.4901623725891113,-1.204632043838501,-1.966973900794983
17,-1.4626561403274536,-1.3048105239868164,-1.4645004272460938,-1.204632043838501,-1.966973900794983
18,-1.5155601501464844,-1.280705213546753,-1.51885986328125,-1.204632043838501,-1.966973900794983
19,-1.4248772859573364,-1.202661156654358,-1.4031994342803955,-1.202661156654358,-1.966973900794983
20,-1.5614715814590454,-1.3182640075683594,-1.5415159463882446,-1.202661156654358,-1.966973900794983
21,-1.4949015378952026,-1.337893009185791,-1.4944195747375488,-1.202661156654358,-1.966973900794983
22,-1.5592960119247437,-1.3797364234924316,-1.5397744178771973,-1.202661156654358,-1.966973900794983
23,-1.5586069822311401,-1.2976380586624146,-1.5731196403503418,-1.202661156654358,-1.966973900794983
24,-1.4969205856323242,-1.2388030290603638,-1.4393389225006104,-1.202661156654358,-1.966973900794983
25,-1.485424518585205,-1.2672659158706665,-1.480745792388916,-1.202661156654358,-1.966973900794983
26,-1.4558085203170776,-1.258076786994934,-1.446181058883667,-1.202661156654358,-1.966973900794983
27,-1.4521836042404175,-1.1261733770370483,-1.3936855792999268,-1.1261733770370483,-1.966973900794983
28,-1.4388155937194824,-1.23887300491333,-1.3775986433029175,-1.1261733770370483,-1.966973900794983
29,-1.4476158618927002,-1.255709171295166,-1.3809055089950562,-1.1261733770370483,-1.966973900794983
30,-1.4619970321655273,-1.2892104387283325,-1.4196566343307495,-1.1261733770370483,-1.966973900794983
31,-1.3901580572128296,-1.2715004682540894,-1.3415982723236084,-1.1261733770370483,-1.966973900794983
32,-1.4704067707061768,-1.2593276500701904,-1.398681402206421,-1.1261733770370483,-1.966973900794983
33,-1.398169755935669,-1.272961139678955,-1.3490452766418457,-1.1261733770370483,-1.966973900794983
34,-1.3476684093475342,-1.2178279161453247,-1.308578372001648,-1.1261733770370483,-1.966973900794983
35,-1.3669148683547974,-1.1951977014541626,-1.3433161973953247,-1.1261733770370483,-1.966973900794983
36,-1.355087399482727,-1.1997246742248535,-1.3160089254379272,-1.1261733770370483,-1.966973900794983
37,-1.3423020839691162,-1.140870213508606,-1.294548749923706,-1.1261733770370483,-1.966973900794983
38,-1.3281872272491455,-1.2105025053024292,-1.3021433353424072,-1.1261733770370483,-1.966973900794983
39,-1.3391010761260986,-1.186090111732483,-1.3185172080993652,-1.1261733770370483,-1.966973900794983
40,-1.3656870126724243,-1.203993797302246,-1.2991975545883179,-1.1261733770370483,-1.966973900794983
