iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.7765116691589355,-1.5549628734588623,-1.7656961679458618,-1.5549628734588623,-2.0683202743530273
2,-1.7082290649414062,-1.189481496810913,-1.7483551502227783,-1.189481496810913,-2.0683202743530273
3,-1.6524250507354736,-0.9521079063415527,-1.7172952890396118,-0.9521079063415527,-2.0683202743530273
4,-1.7389811277389526,-1.4504637718200684,-1.7180265188217163,-0.9521079063415527,-2.2811269760131836
5,-1.6737760305404663,-1.3372219800949097,-1.7325842380523682,-0.9521079063415527,-2.2811269760131836
6,-1.7342097759246826,-1.1002123355865479,-1.7594177722930908,-0.9521079063415527,-2.4770212173461914
7,-1.6962538957595825,-1.5160393714904785,-1.6952537298202515,-0.9521079063415527,-2.4770212173461914
8,-1.7403236627578735,-1.4190104007720947,-1.7442119121551514,-0.9521079063415527,-2.4770212173461914
9,-1.6558210849761963,-1.0696556568145752,-1.651665210723877,-0.9521079063415527,-2.4770212173461914
10,-1.6626129150390625,-1.2731478214263916,-1.687635064125061,-0.9521079063415527,-2.4770212173461914
11,-1.61356782913208,-1.0686538219451904,-1.695136547088623,-0.9521079063415527,-2.4770212173461914
12,-1.5916874408721924,-1.2918848991394043,-1.6406465768814087,-0.9521079063415527,-2.4770212173461914
13,-1.5560717582702637,-1.0082789659500122,-1.6103187799453735,-0.9521079063415527,-2.4770212173461914
14,-1.5221549272537231,-1.0315420627593994,-1.5853099822998047,-0.9521079063415527,-2.4770212173461914
15,-1.5766186714172363,-1.174798846244812,-1.577088475227356,-0.9521079063415527,-2.4770212173461914
16,-1.497252106666565,-0.9631127715110779,-1.606366753578186,-0.9521079063415527,-2.4770212173461914
17,-1.3871219158172607,-0.8491408228874207,-1.309185266494751,-0.8491408228874207,-2.4770212173461914
18,-1.3811484575271606,-0.8774582147598267,-1.4514260292053223,-0.8491408228874207,-2.4770212173461914
19,-1.44746994972229,-1.0105342864990234,-1.446595549583435,-0.8491408228874207,-2.4770212173461914
20,-1.3619757890701294,-1.069567084312439,-1.3162543773651123,-0.8491408228874207,-2.4770212173461914
21,-1.4917300939559937,-1.0754433870315552,-1.533050775527954,-0.8491408228874207,-2.4770212173461914
22,-1.3820788860321045,-0.9633362889289856,-1.3863939046859741,-0.8491408228874207,-2.4770212173461914
23,-1.4572303295135498,-1.0038976669311523,-1.587551236152649,-0.8491408228874207,-2.4770212173461914
24,-1.3995321989059448,-1.0170537233352661,-1.287376880645752,-0.8491408228874207,-2.4770212173461914
25,-1.4245719909667969,-0.9321190118789673,-1.4415955543518066,-0.8491408228874207,-2.4770212173461914
26,-1.355441927909851,-0.8625144958496094,-1.3789666891098022,-0.8491408228874207,-2.4770212173461914
27,-1.4156074523925781,-1.0199062824249268,-1.3107328414916992,-0.8491408228874207,-2.4770212173461914
28,-1.383506417274475,-1.0479226112365723,-1.321162462234497,-0.8491408228874207,-2.4770212173461914
29,-1.3942757844924927,-1.045773983001709,-1.4436932802200317,-0.8491408228874207,-2.4770212173461914
30,-1.4031733274459839,-0.8193905353546143,-1.3532922267913818,-0.8193905353546143,-2.4770212173461914
31,-1.4899314641952515,-1.065351128578186,-1.5379302501678467,-0.8193905353546143,-2.4770212173461914
32,-1.4771854877471924,-0.967150866985321,-1.4737637042999268,-0.8193905353546143,-2.4770212173461914
33,-1.3605023622512817,-0.8557680249214172,-1.2987277507781982,-0.8193905353546143,-2.4770212173461914
34,-1.344103455543518,-0.8629449605941772,-1.3481415510177612,-0.8193905353546143,-2.4770212173461914
35,-1.300784707069397,-0.6993805766105652,-1.2211395502090454,-0.6993805766105652,-2.4770212173461914
36,-1.208858609199524,-0.9772041440010071,-1.1434035301208496,-0.6993805766105652,-2.4770212173461914
37,-1.3318942785263062,-1.0139297246932983,-1.347991943359375,-0.6993805766105652,-2.4770212173461914
38,-1.2976280450820923,-0.9453903436660767,-1.243282437324524,-0.6993805766105652,-2.4770212173461914
39,-1.3723028898239136,-0.9499836564064026,-1.419359564781189,-0.6993805766105652,-2.4770212173461914
40,-1.3040382862091064,-0.9722775220870972,-1.2513492107391357,-0.6993805766105652,-2.4770212173461914
