iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-0.8730795383453369,0.12401855736970901,-0.875724732875824,0.12401855736970901,-1.5269230604171753
2,-0.8264380693435669,0.16019360721111298,-0.8209484815597534,0.16019360721111298,-1.5518577098846436
3,-0.8850724697113037,0.09298249334096909,-0.8738914132118225,0.16019360721111298,-1.5518577098846436
4,-0.9720360040664673,-0.00933345127850771,-0.8240440487861633,0.16019360721111298,-1.5518577098846436
5,-0.8551849126815796,0.05274529382586479,-0.7411749958992004,0.16019360721111298,-1.5518577098846436
6,-0.912721574306488,0.09867455810308456,-0.932111918926239,0.16019360721111298,-1.5518577098846436
7,-0.6586015820503235,0.16224965453147888,-0.6437075734138489,0.16224965453147888,-1.5518577098846436
8,-0.8850547671318054,-0.08820376545190811,-0.7637776732444763,0.16224965453147888,-1.5518577098846436
9,-0.7817383408546448,0.07690177857875824,-0.7325366139411926,0.16224965453147888,-1.558316946029663
10,-0.7969698905944824,-0.15975521504878998,-0.7133821249008179,0.16224965453147888,-1.558316946029663
11,-0.7662643790245056,0.06046765670180321,-0.7156381607055664,0.16224965453147888,-1.558316946029663
12,-0.6935365796089172,0.09612152725458145,-0.7032835483551025,0.16224965453147888,-1.558316946029663
13,-0.6380459070205688,0.1268589049577713,-0.6768820881843567,0.16224965453147888,-1.558316946029663
14,-0.6615900993347168,0.11958160251379013,-0.701348066329956,0.16224965453147888,-1.558316946029663
15,-0.6481286287307739,0.17066983878612518,-0.7258831262588501,0.17066983878612518,-1.558316946029663
16,-0.6668395400047302,0.2275909036397934,-0.7901425361633301,0.2275909036397934,-1.558316946029663
17,-0.7756786942481995,0.06476986408233643,-0.7350853085517883,0.2275909036397934,-1.558316946029663
18,-0.7138355374336243,0.08684539049863815,-0.7009789943695068,0.2275909036397934,-1.558316946029663
19,-0.6628977656364441,0.07753872126340866,-0.6954888701438904,0.2275909036397934,-1.558316946029663
20,-0.8615951538085938,0.12088829278945923,-0.8275766968727112,0.2275909036397934,-1.558316946029663
21,-0.8682295083999634,0.08686616271734238,-0.942651629447937,0.2275909036397934,-1.558316946029663
22,-0.6824154853820801,0.2333158552646637,-0.7019148468971252,0.2333158552646637,-1.558316946029663
23,-0.9174028635025024,-0.2826821804046631,-0.8443706035614014,0.2333158552646637,-1.558316946029663
24,-0.7156624794006348,0.07267352193593979,-0.7207913398742676,0.2333158552646637,-1.558316946029663
25,-0.7499943375587463,0.059270069003105164,-0.8209578990936279,0.2333158552646637,-1.558316946029663
26,-0.7570343613624573,0.10867486149072647,-0.6628843545913696,0.2333158552646637,-1.558316946029663
27,-0.649827778339386,0.22229653596878052,-0.6718391180038452,0.2333158552646637,-1.558316946029663
28,-0.706637442111969,0.04822263866662979,-0.7074222564697266,0.2333158552646637,-1.558316946029663
29,-0.7789910435676575,0.1459987759590149,-0.7456316947937012,0.2333158552646637,-1.623055100440979
30,-0.7350252270698547,0.316263884305954,-0.6101317405700684,0.316263884305954,-1.623055100440979
31,-0.811086893081665,-0.022746605798602104,-0.6879356503486633,0.316263884305954,-1.623055100440979
32,-0.6541439890861511,0.19899822771549225,-0.6789407134056091,0.316263884305954,-1.623055100440979
33,-0.6663355231285095,0.16871243715286255,-0.6713169813156128,0.316263884305954,-1.623055100440979
34,-0.6637794971466064,0.13578477501869202,-0.677862286567688,0.316263884305954,-1.623055100440979
35,-0.6465027332305908,0.2157033234834671,-0.6536431908607483,0.316263884305954,-1.623055100440979
36,-0.6026963591575623,0.12849129736423492,-0.6514465808868408,0.316263884305954,-1.623055100440979
37,-0.8022379875183105,0.2694922983646393,-0.7077508568763733,0.316263884305954,-1.623055100440979
38,-0.6423619985580444,0.12992443144321442,-0.6442946195602417,0.316263884305954,-1.623055100440979
39,-0.6748965382575989,0.17676889896392822,-0.6822687387466431,0.316263884305954,-1.623055100440979
40,-0.5955876111984253,0.17590835690498352,-0.6788702011108398,0.316263884305954,-1.623055100440979
