iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.115670084953308,-0.44537970423698425,-0.9481186270713806,-0.44537970423698425,-2.0473666191101074
2,-1.3264788389205933,-0.4050823748111725,-1.2127001285552979,-0.4050823748111725,-2.3205041885375977
3,-1.198742389678955,-0.46437105536460876,-1.199674129486084,-0.4050823748111725,-2.3205041885375977
4,-0.9973921775817871,-0.27013903856277466,-0.8316738605499268,-0.27013903856277466,-2.3205041885375977
5,-1.189165711402893,-0.25084295868873596,-1.0080833435058594,-0.25084295868873596,-2.3205041885375977
6,-1.3157153129577637,-0.5294332504272461,-1.4997127056121826,-0.25084295868873596,-2.3205041885375977
7,-1.0928120613098145,-0.40706920623779297,-1.09126877784729,-0.25084295868873596,-2.3205041885375977
8,-1.2186951637268066,-0.48549947142601013,-1.014906883239746,-0.25084295868873596,-2.3205041885375977
9,-0.8508972525596619,-0.47766417264938354,-0.8060909509658813,-0.25084295868873596,-2.3205041885375977
10,-0.9320928454399109,-0.5952058434486389,-0.7782384753227234,-0.25084295868873596,-2.3205041885375977
11,-0.8965322971343994,-0.4068990647792816,-0.7659428119659424,-0.25084295868873596,-2.3205041885375977
12,-0.977083146572113,-0.27248844504356384,-0.7295359373092651,-0.25084295868873596,-2.3205041885375977
13,-0.9407910704612732,-0.40852513909339905,-0.8533698320388794,-0.25084295868873596,-2.3205041885375977
14,-0.803501307964325,-0.3112562298774719,-0.7660556435585022,-0.25084295868873596,-2.3205041885375977
15,-0.8273634910583496,-0.435567706823349,-0.6616855263710022,-0.25084295868873596,-2.3205041885375977
16,-0.9140663743019104,-0.4714003801345825,-0.7502234578132629,-0.25084295868873596,-2.3205041885375977
17,-0.7754781246185303,-0.4560621976852417,-0.6246514320373535,-0.25084295868873596,-2.3205041885375977
18,-0.8212643265724182,-0.3861343562602997,-0.6469371318817139,-0.25084295868873596,-2.3205041885375977
19,-0.7578666806221008,-0.4552972614765167,-0.7339255809783936,-0.25084295868873596,-2.3205041885375977
20,-0.7715430855751038,-0.4857483506202698,-0.6518440842628479,-0.25084295868873596,-2.3205041885375977
21,-0.8105658888816833,-0.393229603767395,-0.6562621593475342,-0.25084295868873596,-2.3205041885375977
22,-0.8218252062797546,-0.35746243596076965,-0.7160829901695251,-0.25084295868873596,-2.3205041885375977
23,-0.7377829551696777,-0.44854119420051575,-0.6903030872344971,-0.25084295868873596,-2.3205041885375977
24,-0.9683269262313843,-0.37899431586265564,-0.8028717637062073,-0.25084295868873596,-2.3205041885375977
25,-0.8577524423599243,-0.453608900308609,-0.6728832721710205,-0.25084295868873596,-2.3205041885375977
26,-0.9008047580718994,-0.5169588923454285,-0.7098957896232605,-0.25084295868873596,-2.3205041885375977
27,-0.7768338322639465,-0.42213013768196106,-0.7179804444313049,-0.25084295868873596,-2.3205041885375977
28,-0.7031140327453613,-0.20241503417491913,-0.6621014475822449,-0.20241503417491913,-2.3205041885375977
29,-0.8152249455451965,-0.5262821912765503,-0.6490687131881714,-0.20241503417491913,-2.3205041885375977
30,-0.5853864550590515,-0.24033793807029724,-0.5927882790565491,-0.20241503417491913,-2.3205041885375977
31,-0.8381201028823853,-0.43116286396980286,-0.6677836179733276,-0.20241503417491913,-2.3205041885375977
32,-0.7536137700080872,-0.37089356780052185,-0.6658346056938171,-0.20241503417491913,-2.3205041885375977
33,-0.72649085521698,-0.3912576735019684,-0.5781970620155334,-0.20241503417491913,-2.3205041885375977
34,-0.6998339891433716,-0.34793782234191895,-0.5622193813323975,-0.20241503417491913,-2.3205041885375977
35,-0.5715519189834595,-0.42209550738334656,-0.5354657769203186,-0.20241503417491913,-2.3205041885375977
36,-0.6406343579292297,-0.2965085208415985,-0.5373739004135132,-0.20241503417491913,-2.3205041885375977
37,-0.6778948903083801,-0.09089018404483795,-0.5835807919502258,-0.09089018404483795,-2.3205041885375977
38,-0.6972594857215881,-0.32920998334884644,-0.5862309336662292,-0.09089018404483795,-2.3205041885375977
39,-0.5547664761543274,-0.3286561369895935,-0.5274528861045837,-0.09089018404483795,-2.3205041885375977
40,-0.5766299962997437,-0.3094520568847656,-0.5091099739074707,-0.09089018404483795,-2.3205041885375977
