iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-1.0332683324813843,0.042612046003341675,-1.2214750051498413,0.042612046003341675,-1.4671872854232788
2,-0.9174366593360901,0.10289356857538223,-0.9470605850219727,0.10289356857538223,-1.5749280452728271
3,-1.0994895696640015,0.05941564217209816,-1.1361150741577148,0.10289356857538223,-1.5749280452728271
4,-0.901526927947998,-0.2977958619594574,-0.780581533908844,0.10289356857538223,-1.5765743255615234
5,-0.8163356184959412,0.26810958981513977,-0.8279623985290527,0.26810958981513977,-1.5765743255615234
6,-0.839994490146637,0.30358606576919556,-0.9143197536468506,0.30358606576919556,-1.5765743255615234
7,-0.8628970384597778,-0.20374517142772675,-0.7384212613105774,0.30358606576919556,-1.6166108846664429
8,-0.8654727339744568,0.13035911321640015,-0.9880804419517517,0.30358606576919556,-1.6166108846664429
9,-0.7293893694877625,0.07410203665494919,-0.7911001443862915,0.30358606576919556,-1.6166108846664429
10,-0.7326961755752563,0.19207516312599182,-0.7342201471328735,0.30358606576919556,-1.6166108846664429
11,-0.8190267086029053,-0.3572436571121216,-0.7283152937889099,0.30358606576919556,-1.6166108846664429
12,-0.7071024775505066,0.32672664523124695,-0.6901804804801941,0.32672664523124695,-1.6166108846664429
13,-0.7271446585655212,0.16363810002803802,-0.7292757034301758,0.32672664523124695,-1.6166108846664429
14,-0.6581546664237976,0.19490952789783478,-0.7313593626022339,0.32672664523124695,-1.6166108846664429
15,-0.462622731924057,0.2679795026779175,-0.6499248743057251,0.32672664523124695,-1.6166108846664429
16,-0.6280367374420166,0.15852265059947968,-0.6537870168685913,0.32672664523124695,-1.6166108846664429
17,-0.6320207715034485,0.16532039642333984,-0.6398043036460876,0.32672664523124695,-1.6166108846664429
18,-0.694948136806488,0.25410938262939453,-0.7581222057342529,0.32672664523124695,-1.6166108846664429
19,-0.4993269145488739,0.2548629641532898,-0.4403098225593567,0.32672664523124695,-1.6166108846664429
20,-0.6912983655929565,0.1429046392440796,-0.7484673261642456,0.32672664523124695,-1.6166108846664429
21,-0.5635495185852051,0.13778755068778992,-0.5933598279953003,0.32672664523124695,-1.6166108846664429
22,-0.276868611574173,0.24814102053642273,-0.2914618253707886,0.32672664523124695,-1.6166108846664429
23,-0.45527076721191406,0.2740674614906311,-0.6266054511070251,0.32672664523124695,-1.6166108846664429
24,-0.47376689314842224,0.21643923223018646,-0.6021736860275269,0.32672664523124695,-1.6166108846664429
25,-0.6404155492782593,0.1981152445077896,-0.7377487421035767,0.32672664523124695,-1.6166108846664429
26,-0.3487471640110016,0.2531743347644806,-0.2506345808506012,0.32672664523124695,-1.6166108846664429
27,-0.26391005516052246,0.2834678888320923,-0.12394804507493973,0.32672664523124695,-1.6166108846664429
28,-0.3609881103038788,0.26795196533203125,-0.3336157202720642,0.32672664523124695,-1.6166108846664429
29,-0.2850269675254822,0.32063692808151245,-0.3091104328632355,0.32672664523124695,-1.6166108846664429
30,-0.3835960328578949,0.35137754678726196,-0.4806097447872162,0.35137754678726196,-1.6166108846664429
31,-0.1036558747291565,0.34173130989074707,0.11882889270782471,0.35137754678726196,-1.6166108846664429
32,-0.13959339261054993,0.2700847089290619,0.04006718099117279,0.35137754678726196,-1.6166108846664429
33,-0.4547124207019806,0.25997430086135864,-0.48323583602905273,0.35137754678726196,-1.6166108846664429
34,-0.04777142405509949,0.2724790871143341,0.10996711999177933,0.35137754678726196,-1.6166108846664429
35,-0.14075921475887299,0.28214555978775024,-0.1345394104719162,0.35137754678726196,-1.6166108846664429
36,-0.2690019905567169,0.3084762990474701,0.1115557923913002,0.35137754678726196,-1.6166108846664429
37,-0.22168590128421783,0.2452794909477234,0.019424377009272575,0.35137754678726196,-1.6166108846664429
38,-0.28341105580329895,0.28522413969039917,-0.22333164513111115,0.35137754678726196,-1.6166108846664429
39,-0.10643977671861649,0.44832444190979004,0.11887788027524948,0.44832444190979004,-1.6166108846664429
40,-0.1464599072933197,0.25875839591026306,-0.0268295556306839,0.44832444190979004,-1.6166108846664429
