iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,-0.9218959212303162,0.156474769115448,-0.8746910691261292,0.156474769115448,-1.4900776147842407
2,-0.9736227989196777,-0.2688080370426178,-0.9079031348228455,0.156474769115448,-1.5344480276107788
3,-0.7781000733375549,0.2947028577327728,-0.8315137028694153,0.2947028577327728,-1.5344480276107788
4,-0.7895721793174744,0.093831866979599,-0.8219150304794312,0.2947028577327728,-1.5344480276107788
5,-0.691830575466156,-0.005313694477081299,-0.6899734735488892,0.2947028577327728,-1.5344480276107788
6,-0.8493937849998474,0.09590677171945572,-0.9636207818984985,0.2947028577327728,-1.5344480276107788
7,-0.7234914302825928,0.24405556917190552,-0.8157354593276978,0.2947028577327728,-1.5344480276107788
8,-0.8457323312759399,-0.028751028701663017,-0.752845823764801,0.2947028577327728,-1.5344480276107788
9,-0.6346579194068909,0.07131985574960709,-0.7220046520233154,0.2947028577327728,-1.5344480276107788
10,-0.7595291137695312,0.11372414976358414,-0.744320273399353,0.2947028577327728,-1.5344480276107788
11,-0.7072486877441406,0.2108275592327118,-0.7066851854324341,0.2947028577327728,-1.5344480276107788
12,-0.6807456016540527,0.13435401022434235,-0.7715975046157837,0.2947028577327728,-1.5344480276107788
13,-0.5792616009712219,0.24955706298351288,-0.7118097543716431,0.2947028577327728,-1.5344480276107788
14,-0.8140326142311096,0.0714506283402443,-0.9544667601585388,0.2947028577327728,-1.555905818939209
15,-0.6284446120262146,0.28415539860725403,-0.6930333375930786,0.2947028577327728,-1.555905818939209
16,-0.9224347472190857,-0.04559502750635147,-1.0149962902069092,0.2947028577327728,-1.555905818939209
17,-0.8146489858627319,0.002854825695976615,-0.8132767677307129,0.2947028577327728,-1.6079232692718506
18,-0.5208595991134644,0.24765753746032715,-0.7286310195922852,0.2947028577327728,-1.6079232692718506
19,-0.7059909701347351,0.0559246726334095,-0.7812947630882263,0.2947028577327728,-1.6079232692718506
20,-0.7131190299987793,0.07841988652944565,-0.785451352596283,0.2947028577327728,-1.6812918186187744
21,-0.6044324636459351,0.17922323942184448,-0.7966516613960266,0.2947028577327728,-1.6812918186187744
22,-0.30516791343688965,0.25365400314331055,-0.2561528980731964,0.2947028577327728,-1.6812918186187744
23,-0.6093977689743042,0.20902583003044128,-0.6488731503486633,0.2947028577327728,-1.6812918186187744
24,-0.33361855149269104,0.2209080159664154,-0.17066936194896698,0.2947028577327728,-1.6812918186187744
25,-0.2919558584690094,0.18599076569080353,-0.16939370334148407,0.2947028577327728,-1.6812918186187744
26,-0.5997912287712097,0.17619886994361877,-0.6317881941795349,0.2947028577327728,-1.6812918186187744
27,-0.2887499928474426,0.22521306574344635,-0.2768670320510864,0.2947028577327728,-1.6812918186187744
28,-0.34672632813453674,0.21957023441791534,-0.20154784619808197,0.2947028577327728,-1.6812918186187744
29,-0.26049891114234924,0.24099229276180267,-0.234525665640831,0.2947028577327728,-1.6812918186187744
30,-0.3679211735725403,0.2918824255466461,-0.29078492522239685,0.2947028577327728,-1.6812918186187744
31,-0.34365737438201904,0.20949576795101166,-0.2529304027557373,0.2947028577327728,-1.6812918186187744
32,-0.43434712290763855,0.20225267112255096,-0.5812926888465881,0.2947028577327728,-1.6812918186187744
33,-0.25800183415412903,0.21532319486141205,-0.22876030206680298,0.2947028577327728,-1.6812918186187744
34,-0.20877519249916077,0.2943052053451538,-0.19307707250118256,0.2947028577327728,-1.6812918186187744
35,-0.06636223942041397,0.22248274087905884,0.1049807146191597,0.2947028577327728,-1.6812918186187744
36,-0.05088677257299423,0.2620270252227783,0.1071062982082367,0.2947028577327728,-1.6812918186187744
37,-0.018899546936154366,0.26892682909965515,0.11414317041635513,0.2947028577327728,-1.6812918186187744
38,0.015705281868577003,0.2200106382369995,0.13645577430725098,0.2947028577327728,-1.6812918186187744
39,-0.015318924561142921,0.37300753593444824,0.12960699200630188,0.37300753593444824,-1.6812918186187744
40,0.15513987839221954,0.28817495703697205,0.22647613286972046,0.37300753593444824,-1.6812918186187744
